"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2018-19","Savannah-Chatham County","Savannah Arts Academy","Teachers","Total",133.2,92.2,69
"2018-19","Savannah-Chatham County","Savannah Classical Academy Charter High School","Leaders","Not Applicable",0.8,0.8,100
"2018-19","Savannah-Chatham County","Savannah Classical Academy Charter High School","Teachers","Total",12.3,12.3,100
"2018-19","Savannah-Chatham County","Savannah Classical Academy Charter School","Leaders","Not Applicable",0.8,0.8,100
"2018-19","Savannah-Chatham County","Savannah Classical Academy Charter School","Teachers","Total",30.5,21.5,70
"2018-19","Savannah-Chatham County","Savannah Early College High School","Leaders","Not Applicable",1,0,0
"2018-19","Savannah-Chatham County","Savannah Early College High School","Teachers","Total",16.1,11.2,69
"2018-19","Savannah-Chatham County","Savannah-Chatham County- All Schools","Leaders","High Poverty",21.5,7.5,35
"2018-19","Savannah-Chatham County","Savannah-Chatham County- All Schools","Leaders","Low Poverty",13.5,3.5,26
"2018-19","Savannah-Chatham County","Savannah-Chatham County- All Schools","Leaders","Total",127,32,25
"2018-19","Savannah-Chatham County","Savannah-Chatham County- All Schools","Teachers","High Poverty",981.3,484.5,49
"2018-19","Savannah-Chatham County","Savannah-Chatham County- All Schools","Teachers","Low Poverty",937.8,376.5,40
"2018-19","Savannah-Chatham County","Savannah-Chatham County- All Schools","Teachers","Total",4362.8,1928.2,44
"2018-19","Savannah-Chatham County","School of Humanities at Juliette Gordon Low","Leaders","Not Applicable",2,1,50
"2018-19","Savannah-Chatham County","School of Humanities at Juliette Gordon Low","Teachers","Total",92,92,100
"2018-19","Savannah-Chatham County","Shuman Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Savannah-Chatham County","Shuman Elementary School","Teachers","Total",97,90,93
"2018-19","Savannah-Chatham County","Southwest Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Savannah-Chatham County","Southwest Elementary School","Teachers","Total",90,69,77
"2018-19","Savannah-Chatham County","Southwest Middle School","Leaders","Not Applicable",3,1,33
"2018-19","Savannah-Chatham County","Southwest Middle School","Teachers","Total",117.1,95.1,81
"2018-19","Savannah-Chatham County","Susie King Taylor Community School","Leaders","Not Applicable",1,1,100
"2018-19","Savannah-Chatham County","Susie King Taylor Community School","Teachers","Total",13,13,100
"2018-19","Savannah-Chatham County","The STEM Academy at Bartlett","Leaders","Low Poverty",2,1,50
"2018-19","Savannah-Chatham County","The STEM Academy at Bartlett","Teachers","Low Poverty",49.2,22,45
"2018-19","Savannah-Chatham County","The STEM Academy at Bartlett","Teachers","Total",49.2,22,45
"2018-19","Savannah-Chatham County","The School of Liberal Studies at Savannah High","Leaders","Not Applicable",3,1,33
"2018-19","Savannah-Chatham County","The School of Liberal Studies at Savannah High","Teachers","Total",81.2,73.2,90
"2018-19","Savannah-Chatham County","Tybee Island Maritime Academy School","Leaders","Low Poverty",1,0,0
"2018-19","Savannah-Chatham County","Tybee Island Maritime Academy School","Teachers","Low Poverty",22.6,12.6,56
"2018-19","Savannah-Chatham County","Tybee Island Maritime Academy School","Teachers","Total",22.6,12.6,56
"2018-19","Savannah-Chatham County","UHS of Savannah Coastal Harbor Treatment Center","Leaders","Low Poverty",0.5,0.5,100
"2018-19","Savannah-Chatham County","West Chatham Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Savannah-Chatham County","West Chatham Elementary School","Teachers","Total",70,33.5,48
"2018-19","Savannah-Chatham County","West Chatham Middle School","Leaders","Not Applicable",3,0.5,17
"2018-19","Savannah-Chatham County","West Chatham Middle School","Teachers","Total",88.1,52.1,59
"2018-19","Savannah-Chatham County","White Bluff Elementary School","Leaders","Not Applicable",2,0.5,25
"2018-19","Savannah-Chatham County","White Bluff Elementary School","Teachers","Total",98,73,74
"2018-19","Savannah-Chatham County","Windsor Forest Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Savannah-Chatham County","Windsor Forest Elementary School","Teachers","Total",54,31,57
"2018-19","Savannah-Chatham County","Windsor Forest High School","Leaders","Not Applicable",4,2,50
"2018-19","Savannah-Chatham County","Windsor Forest High School","Teachers","Total",132.9,100.7,76
"2018-19","Savannah-Chatham County","Woodville-Tompkins Technical and Career High School","Leaders","Not Applicable",2,0,0
"2018-19","Savannah-Chatham County","Woodville-Tompkins Technical and Career High School","Teachers","Total",48.9,24.4,50
"2018-19","Schley County","Schley County Elementary School","Leaders","Not Applicable",1.7,1,56
"2018-19","Schley County","Schley County Elementary School","Teachers","Total",42.4,12.4,29
"2018-19","Schley County","Schley County- All Schools","Leaders","Total",4.1,1,24
"2018-19","Schley County","Schley County- All Schools","Teachers","Total",91.8,33.9,37
"2018-19","Schley County","Schley Middle High School","Leaders","Not Applicable",2.4,0,0
"2018-19","Schley County","Schley Middle High School","Teachers","Total",46.5,18.5,40
"2018-19","Screven County","Screven County Elementary School","Leaders","Not Applicable",4,1,25
"2018-19","Screven County","Screven County Elementary School","Teachers","Total",89.8,31,35
"2018-19","Screven County","Screven County High School","Leaders","Not Applicable",3,1,33
"2018-19","Screven County","Screven County High School","Teachers","Total",46.7,15.3,33
"2018-19","Screven County","Screven County Middle School","Leaders","Not Applicable",2.8,0,0
"2018-19","Screven County","Screven County Middle School","Teachers","Total",38.6,19.6,51
"2018-19","Screven County","Screven County- All Schools","Leaders","Total",9.8,2,21
"2018-19","Screven County","Screven County- All Schools","Teachers","Total",175.2,60,34
"2018-19","Seminole County","Seminole County Elementary School","Leaders","High Poverty",1.5,0,0
"2018-19","Seminole County","Seminole County Elementary School","Teachers","High Poverty",49.3,9.5,19
"2018-19","Seminole County","Seminole County Elementary School","Teachers","Total",49.3,9.5,19
"2018-19","Seminole County","Seminole County Middle/High School","Leaders","High Poverty",3.8,1,27
"2018-19","Seminole County","Seminole County Middle/High School","Teachers","High Poverty",57.5,15,26
"2018-19","Seminole County","Seminole County Middle/High School","Teachers","Total",57.5,15,26
"2018-19","Seminole County","Seminole County- All Schools","Leaders","High Poverty",5.2,1,19
"2018-19","Seminole County","Seminole County- All Schools","Leaders","Total",5.2,1,19
"2018-19","Seminole County","Seminole County- All Schools","Teachers","High Poverty",106.8,21.5,20
"2018-19","Seminole County","Seminole County- All Schools","Teachers","Total",106.8,21.5,20
"2018-19","Social Circle City","Social Circle City- All Schools","Leaders","Low Poverty",3,2,67
"2018-19","Social Circle City","Social Circle City- All Schools","Leaders","Total",9,5.5,61
"2018-19","Social Circle City","Social Circle City- All Schools","Teachers","Low Poverty",64.4,36,56
"2018-19","Social Circle City","Social Circle City- All Schools","Teachers","Total",122.5,58.7,48
"2018-19","Social Circle City","Social Circle Elementary School","Leaders","Not Applicable",2,0.5,25
"2018-19","Social Circle City","Social Circle Elementary School","Teachers","Total",28,15,54
"2018-19","Social Circle City","Social Circle High School","Leaders","Low Poverty",3,2,67
"2018-19","Social Circle City","Social Circle High School","Teachers","Low Poverty",36.9,16,43
"2018-19","Social Circle City","Social Circle High School","Teachers","Total",36.9,16,43
"2018-19","Social Circle City","Social Circle Middle School","Leaders","Not Applicable",2,2,100
"2018-19","Social Circle City","Social Circle Middle School","Teachers","Low Poverty",27.5,21.5,78
"2018-19","Social Circle City","Social Circle Middle School","Teachers","Total",27.5,21.5,78
"2018-19","Social Circle City","Social Circle Primary School","Leaders","Not Applicable",2,1,50
"2018-19","Social Circle City","Social Circle Primary School","Teachers","Total",30.2,8.7,29
"2018-19","State Charter Schools II- Genesis Innovation Academy for Boys","Genesis Innovation Academy for Boys","Leaders","Not Applicable",0.5,0.5,100
"2018-19","State Charter Schools II- Genesis Innovation Academy for Boys","Genesis Innovation Academy for Boys","Teachers","Total",23,23,100
"2018-19","State Charter Schools II- Genesis Innovation Academy for Boys","State Charter Schools II- Genesis Innovation Academy for Boys- All Schools","Leaders","Total",0.5,0.5,100
"2018-19","State Charter Schools II- Genesis Innovation Academy for Boys","State Charter Schools II- Genesis Innovation Academy for Boys- All Schools","Teachers","Total",23,23,100
"2018-19","State Charter Schools II- Genesis Innovation Academy for Girls","Genesis Innovation Academy for Girls","Leaders","Not Applicable",0.5,0.5,100
"2018-19","State Charter Schools II- Genesis Innovation Academy for Girls","Genesis Innovation Academy for Girls","Teachers","Total",20,20,100
"2018-19","State Charter Schools II- Genesis Innovation Academy for Girls","State Charter Schools II- Genesis Innovation Academy for Girls- All Schools","Leaders","Total",0.5,0.5,100
"2018-19","State Charter Schools II- Genesis Innovation Academy for Girls","State Charter Schools II- Genesis Innovation Academy for Girls- All Schools","Teachers","Total",20,20,100
"2018-19","State Charter Schools II- International Academy of Smyrna","International Academy of Smyrna","Leaders","Not Applicable",0.3,0.3,100
"2018-19","State Charter Schools II- International Academy of Smyrna","International Academy of Smyrna","Teachers","Total",35,35,100
"2018-19","State Charter Schools II- International Academy of Smyrna","State Charter Schools II- International Academy of Smyrna- All Schools","Leaders","Total",0.3,0.3,100
"2018-19","State Charter Schools II- International Academy of Smyrna","State Charter Schools II- International Academy of Smyrna- All Schools","Teachers","Total",35,35,100
"2018-19","State Charter Schools II- International Charter Academy of Georgia","International Charter Academy of Georgia","Leaders","Low Poverty",0.5,0.5,100
"2018-19","State Charter Schools II- International Charter Academy of Georgia","International Charter Academy of Georgia","Teachers","Low Poverty",14,14,100
"2018-19","State Charter Schools II- International Charter Academy of Georgia","International Charter Academy of Georgia","Teachers","Total",14,14,100
"2018-19","State Charter Schools II- Resurgence Hall Charter School","Resurgence Hall Charter School","Leaders","Not Applicable",0.3,0.3,100
"2018-19","State Charter Schools II- Resurgence Hall Charter School","Resurgence Hall Charter School","Teachers","Total",12,12,100
"2018-19","State Charter Schools II- Resurgence Hall Charter School","State Charter Schools II- Resurgence Hall Charter School- All Schools","Leaders","Total",0.3,0.3,100
"2018-19","State Charter Schools II- Resurgence Hall Charter School","State Charter Schools II- Resurgence Hall Charter School- All Schools","Teachers","Total",12,12,100
"2018-19","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","SAIL Charter Academy - School for Arts-Infused Learning","Leaders","Not Applicable",0.5,0.5,100
"2018-19","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","SAIL Charter Academy - School for Arts-Infused Learning","Teachers","Low Poverty",39.8,39.8,100
"2018-19","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","SAIL Charter Academy - School for Arts-Infused Learning","Teachers","Total",39.8,39.8,100
"2018-19","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning- All Schools","Leaders","Total",0.5,0.5,100
"2018-19","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning- All Schools","Teachers","Low Poverty",39.8,39.8,100
"2018-19","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning- All Schools","Teachers","Total",39.8,39.8,100
"2018-19","State Charter Schools II- SLAM Academy of Atlanta","SLAM Academy of Atlanta","Leaders","Not Applicable",0.4,0.4,100
"2018-19","State Charter Schools II- SLAM Academy of Atlanta","SLAM Academy of Atlanta","Teachers","Total",7,7,100
"2018-19","State Charter Schools- Cherokee Charter Academy","Cherokee Charter Academy","Leaders","Low Poverty",0.8,0.5,67
"2018-19","State Charter Schools- Cherokee Charter Academy","Cherokee Charter Academy","Teachers","Low Poverty",71,51,72
"2018-19","State Charter Schools- Cherokee Charter Academy","Cherokee Charter Academy","Teachers","Total",71,51,72
"2018-19","State Charter Schools- Cherokee Charter Academy","State Charter Schools- Cherokee Charter Academy- All Schools","Leaders","Low Poverty",0.8,0.5,67
"2018-19","State Charter Schools- Cherokee Charter Academy","State Charter Schools- Cherokee Charter Academy- All Schools","Leaders","Total",0.8,0.5,67
"2018-19","State Charter Schools- Cherokee Charter Academy","State Charter Schools- Cherokee Charter Academy- All Schools","Teachers","Low Poverty",71,51,72
"2018-19","State Charter Schools- Cherokee Charter Academy","State Charter Schools- Cherokee Charter Academy- All Schools","Teachers","Total",71,51,72
"2018-19","State Charter Schools- Coastal Plains Charter High School - Candler Campus","Coastal Plains Charter High School - Candler Campus","Leaders","Not Applicable",8.7,8.7,100
"2018-19","State Charter Schools- Coastal Plains Charter High School - Candler Campus","Coastal Plains Charter High School - Candler Campus","Teachers","Total",91.5,91.5,100
"2018-19","State Charter Schools- Coastal Plains Charter High School - Candler Campus","State Charter Schools- Coastal Plains Charter High School - Candler Campus- All Schools","Leaders","Total",8.7,8.7,100
"2018-19","State Charter Schools- Coastal Plains Charter High School - Candler Campus","State Charter Schools- Coastal Plains Charter High School - Candler Campus- All Schools","Teachers","Total",91.5,91.5,100
"2018-19","State Charter Schools- Dubois Integrity Academy I","Dubois Integrity Academy I","Leaders","High Poverty",1,0.2,16
"2018-19","State Charter Schools- Dubois Integrity Academy I","Dubois Integrity Academy I","Teachers","Total",49,40,82
"2018-19","State Charter Schools- Dubois Integrity Academy I","State Charter Schools- Dubois Integrity Academy I- All Schools","Leaders","High Poverty",1,0.2,16
"2018-19","State Charter Schools- Dubois Integrity Academy I","State Charter Schools- Dubois Integrity Academy I- All Schools","Leaders","Total",1,0.2,16
"2018-19","State Charter Schools- Dubois Integrity Academy I","State Charter Schools- Dubois Integrity Academy I- All Schools","Teachers","Total",49,40,82
"2018-19","State Charter Schools- Foothills Charter High School (Madison Campus)","Foothills Charter High School (Madison Campus)","Leaders","Low Poverty",0.2,0,0
"2018-19","State Charter Schools- Foothills Charter High School (Madison Campus)","Foothills Charter High School (Madison Campus)","Teachers","Low Poverty",82.3,81.9,100
"2018-19","State Charter Schools- Foothills Charter High School (Madison Campus)","Foothills Charter High School (Madison Campus)","Teachers","Total",82.3,81.9,100
"2018-19","State Charter Schools- Foothills Charter High School (Madison Campus)","State Charter Schools- Foothills Charter High School (Madison Campus)- All Schools","Leaders","Low Poverty",0.2,0,0
"2018-19","State Charter Schools- Foothills Charter High School (Madison Campus)","State Charter Schools- Foothills Charter High School (Madison Campus)- All Schools","Leaders","Total",0.2,0,0
"2018-19","State Charter Schools- Foothills Charter High School (Madison Campus)","State Charter Schools- Foothills Charter High School (Madison Campus)- All Schools","Teachers","Low Poverty",82.3,81.9,100
"2018-19","State Charter Schools- Foothills Charter High School (Madison Campus)","State Charter Schools- Foothills Charter High School (Madison Campus)- All Schools","Teachers","Total",82.3,81.9,100
"2018-19","State Charter Schools- Georgia Connections Academy","Georgia Connections Academy","Leaders","Not Applicable",2,0,0
"2018-19","State Charter Schools- Georgia Connections Academy","Georgia Connections Academy","Teachers","Low Poverty",110.4,47,43
"2018-19","State Charter Schools- Georgia Connections Academy","Georgia Connections Academy","Teachers","Total",110.4,47,43
"2018-19","State Charter Schools- Georgia Connections Academy","State Charter Schools- Georgia Connections Academy- All Schools","Leaders","Total",2,0,0
"2018-19","State Charter Schools- Georgia Connections Academy","State Charter Schools- Georgia Connections Academy- All Schools","Teachers","Low Poverty",110.4,47,43
"2018-19","State Charter Schools- Georgia Connections Academy","State Charter Schools- Georgia Connections Academy- All Schools","Teachers","Total",110.4,47,43
"2018-19","State Charter Schools- Georgia Cyber Academy","Georgia Cyber Academy","Leaders","Not Applicable",10.5,4.5,43
"2018-19","State Charter Schools- Georgia Cyber Academy","Georgia Cyber Academy","Teachers","Total",450,293,65
"2018-19","State Charter Schools- Georgia Cyber Academy","State Charter Schools- Georgia Cyber Academy- All Schools","Leaders","Total",10.5,4.5,43
"2018-19","State Charter Schools- Georgia Cyber Academy","State Charter Schools- Georgia Cyber Academy- All Schools","Teachers","Total",450,293,65
"2018-19","State Charter Schools- Georgia School for Innovation and the Classics","Georgia School for Innovation and the Classics","Leaders","Low Poverty",2,2,100
"2018-19","State Charter Schools- Georgia School for Innovation and the Classics","Georgia School for Innovation and the Classics","Teachers","Low Poverty",75,51,68
"2018-19","State Charter Schools- Georgia School for Innovation and the Classics","Georgia School for Innovation and the Classics","Teachers","Total",75,51,68
"2018-19","State Charter Schools- Georgia School for Innovation and the Classics","State Charter Schools- Georgia School for Innovation and the Classics- All Schools","Leaders","Low Poverty",2,2,100
"2018-19","State Charter Schools- Georgia School for Innovation and the Classics","State Charter Schools- Georgia School for Innovation and the Classics- All Schools","Leaders","Total",2,2,100
"2018-19","State Charter Schools- Georgia School for Innovation and the Classics","State Charter Schools- Georgia School for Innovation and the Classics- All Schools","Teachers","Low Poverty",75,51,68
"2018-19","State Charter Schools- Georgia School for Innovation and the Classics","State Charter Schools- Georgia School for Innovation and the Classics- All Schools","Teachers","Total",75,51,68
"2018-19","State Charter Schools- International Charter School of Atlanta","International Charter School of Atlanta","Leaders","Low Poverty",1.1,1.1,100
"2018-19","State Charter Schools- International Charter School of Atlanta","International Charter School of Atlanta","Teachers","Low Poverty",55,42,76
"2018-19","State Charter Schools- International Charter School of Atlanta","International Charter School of Atlanta","Teachers","Total",55,42,76
"2018-19","State Charter Schools- International Charter School of Atlanta","State Charter Schools- International Charter School of Atlanta- All Schools","Leaders","Low Poverty",1.1,1.1,100
"2018-19","State Charter Schools- International Charter School of Atlanta","State Charter Schools- International Charter School of Atlanta- All Schools","Leaders","Total",1.1,1.1,100
"2018-19","State Charter Schools- International Charter School of Atlanta","State Charter Schools- International Charter School of Atlanta- All Schools","Teachers","Low Poverty",55,42,76
"2018-19","State Charter Schools- International Charter School of Atlanta","State Charter Schools- International Charter School of Atlanta- All Schools","Teachers","Total",55,42,76
"2018-19","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","Ivy Prep Academy at Kirkwood for Girls School","Leaders","Not Applicable",1.3,1.3,100
"2018-19","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","Ivy Prep Academy at Kirkwood for Girls School","Teachers","Total",41.3,37.3,90
"2018-19","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School- All Schools","Leaders","Total",1.3,1.3,100
"2018-19","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School- All Schools","Teachers","Total",41.3,37.3,90
"2018-19","State Charter Schools- Mountain Education Center School","Mountain Education Center School","Leaders","Not Applicable",0.6,0.1,21
"2018-19","State Charter Schools- Mountain Education Center School","Mountain Education Center School","Teachers","Low Poverty",116,72.2,62
"2018-19","State Charter Schools- Mountain Education Center School","Mountain Education Center School","Teachers","Total",116,72.2,62
"2018-19","State Charter Schools- Mountain Education Center School","State Charter Schools- Mountain Education Center School- All Schools","Leaders","Total",0.6,0.1,21
"2018-19","State Charter Schools- Mountain Education Center School","State Charter Schools- Mountain Education Center School- All Schools","Teachers","Low Poverty",116,72.2,62
"2018-19","State Charter Schools- Mountain Education Center School","State Charter Schools- Mountain Education Center School- All Schools","Teachers","Total",116,72.2,62
"2018-19","State Charter Schools- Odyssey School","Odyssey School","Leaders","Not Applicable",0.5,0.2,49
"2018-19","State Charter Schools- Odyssey School","Odyssey School","Teachers","Low Poverty",31,18,58
"2018-19","State Charter Schools- Odyssey School","Odyssey School","Teachers","Total",31,18,58
"2018-19","State Charter Schools- Odyssey School","State Charter Schools- Odyssey School- All Schools","Leaders","Total",0.5,0.2,49
"2018-19","State Charter Schools- Odyssey School","State Charter Schools- Odyssey School- All Schools","Teachers","Low Poverty",31,18,58
"2018-19","State Charter Schools- Odyssey School","State Charter Schools- Odyssey School- All Schools","Teachers","Total",31,18,58
"2018-19","State Charter Schools- Scintilla Charter Academy","Scintilla Charter Academy","Leaders","Not Applicable",0.6,0,0
"2018-19","State Charter Schools- Scintilla Charter Academy","Scintilla Charter Academy","Teachers","Low Poverty",35,19,54
"2018-19","State Charter Schools- Scintilla Charter Academy","Scintilla Charter Academy","Teachers","Total",35,19,54
"2018-19","State Charter Schools- Scintilla Charter Academy","State Charter Schools- Scintilla Charter Academy- All Schools","Leaders","Total",0.6,0,0
"2018-19","State Charter Schools- Scintilla Charter Academy","State Charter Schools- Scintilla Charter Academy- All Schools","Teachers","Low Poverty",35,19,54
"2018-19","State Charter Schools- Scintilla Charter Academy","State Charter Schools- Scintilla Charter Academy- All Schools","Teachers","Total",35,19,54
"2018-19","State Charter Schools- Utopian Academy for the Arts Charter School","State Charter Schools- Utopian Academy for the Arts Charter School- All Schools","Leaders","Low Poverty",1,1,100
"2018-19","State Charter Schools- Utopian Academy for the Arts Charter School","State Charter Schools- Utopian Academy for the Arts Charter School- All Schools","Leaders","Total",1,1,100
"2018-19","State Charter Schools- Utopian Academy for the Arts Charter School","State Charter Schools- Utopian Academy for the Arts Charter School- All Schools","Teachers","High Poverty",26,21,81
"2018-19","State Charter Schools- Utopian Academy for the Arts Charter School","State Charter Schools- Utopian Academy for the Arts Charter School- All Schools","Teachers","Total",26,21,81
"2018-19","State Charter Schools- Utopian Academy for the Arts Charter School","Utopian Academy for the Arts Charter School","Leaders","Low Poverty",1,1,100
"2018-19","State Charter Schools- Utopian Academy for the Arts Charter School","Utopian Academy for the Arts Charter School","Teachers","High Poverty",26,21,81
"2018-19","State Charter Schools- Utopian Academy for the Arts Charter School","Utopian Academy for the Arts Charter School","Teachers","Total",26,21,81
"2018-19","State Schools- Atlanta Area School for the Deaf","Atlanta Area School for the Deaf","Leaders","Not Applicable",1,0,0
"2018-19","State Schools- Atlanta Area School for the Deaf","Atlanta Area School for the Deaf","Teachers","Total",42,19,45
"2018-19","State Schools- Atlanta Area School for the Deaf","State Schools- Atlanta Area School for the Deaf- All Schools","Leaders","Total",1,0,0
"2018-19","State Schools- Atlanta Area School for the Deaf","State Schools- Atlanta Area School for the Deaf- All Schools","Teachers","Total",42,19,45
"2018-19","State Schools- Georgia Academy for the Blind","Georgia Academy for the Blind","Leaders","Not Applicable",2,1,50
"2018-19","State Schools- Georgia Academy for the Blind","Georgia Academy for the Blind","Teachers","Total",32.5,5.5,17
"2018-19","State Schools- Georgia Academy for the Blind","State Schools- Georgia Academy for the Blind- All Schools","Leaders","Total",2,1,50
"2018-19","State Schools- Georgia Academy for the Blind","State Schools- Georgia Academy for the Blind- All Schools","Teachers","Total",32.5,5.5,17
"2018-19","State Schools- Georgia School for the Deaf","Georgia School for the Deaf","Leaders","Not Applicable",2.5,1.5,60
"2018-19","State Schools- Georgia School for the Deaf","Georgia School for the Deaf","Teachers","Total",19,4,21
"2018-19","State Schools- Georgia School for the Deaf","State Schools- Georgia School for the Deaf- All Schools","Leaders","Total",2.5,1.5,60
"2018-19","State Schools- Georgia School for the Deaf","State Schools- Georgia School for the Deaf- All Schools","Teachers","Total",19,4,21
"2018-19","State of Georgia","All Georgia Schools","Leaders","High Poverty",1298.3,501.5,39
"2018-19","State of Georgia","All Georgia Schools","Leaders","Low Poverty",1196.1,425.3,36
"2018-19","State of Georgia","All Georgia Schools","Leaders","Total",5451.7,2020.7,37
"2018-19","State of Georgia","All Georgia Schools","Teachers","High Poverty",37077.2,12159.3,33
"2018-19","State of Georgia","All Georgia Schools","Teachers","Low Poverty",58745.9,15504.7,26
"2018-19","State of Georgia","All Georgia Schools","Teachers","Total",162256.2,46940,29
"2018-19","Stephens County","Big A Elementary School","Leaders","Not Applicable",2,2,100
"2018-19","Stephens County","Big A Elementary School","Teachers","Total",39.9,21.8,55
"2018-19","Stephens County","Liberty Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Stephens County","Liberty Elementary School","Teachers","Total",43.7,16.7,38
"2018-19","Stephens County","Stephens County Fifth Grade Academy","Leaders","Not Applicable",1,0,0
"2018-19","Stephens County","Stephens County Fifth Grade Academy","Teachers","Total",29.4,14.1,48
"2018-19","Stephens County","Stephens County High School","Leaders","Not Applicable",3.5,3.5,100
"2018-19","Stephens County","Stephens County High School","Teachers","Total",78,34.9,45
"2018-19","Stephens County","Stephens County Middle School","Leaders","Not Applicable",3,2,67
"2018-19","Stephens County","Stephens County Middle School","Teachers","Total",68.9,25.8,37
"2018-19","Stephens County","Stephens County- All Schools","Leaders","Total",13.5,9.5,70
"2018-19","Stephens County","Stephens County- All Schools","Teachers","Total",302.8,110.9,37
"2018-19","Stephens County","Toccoa Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Stephens County","Toccoa Elementary School","Teachers","Total",42.8,13,30
"2018-19","Stewart County","Stewart County Elementary School","Leaders","Low Poverty",1.1,0.6,56
"2018-19","Stewart County","Stewart County Elementary School","Teachers","High Poverty",19.6,11,56
"2018-19","Stewart County","Stewart County Elementary School","Teachers","Total",19.6,11,56
"2018-19","Stewart County","Stewart County High School","Leaders","Low Poverty",1,0,0
"2018-19","Stewart County","Stewart County High School","Teachers","High Poverty",13.9,8.1,59
"2018-19","Stewart County","Stewart County High School","Teachers","Total",13.9,8.1,59
"2018-19","Stewart County","Stewart County Middle School","Leaders","Low Poverty",0.7,0.4,56
"2018-19","Stewart County","Stewart County Middle School","Teachers","High Poverty",11.1,6.7,60
"2018-19","Stewart County","Stewart County Middle School","Teachers","Total",11.1,6.7,60
"2018-19","Stewart County","Stewart County- All Schools","Leaders","Low Poverty",2.8,1,36
"2018-19","Stewart County","Stewart County- All Schools","Leaders","Total",2.8,1,36
"2018-19","Stewart County","Stewart County- All Schools","Teachers","High Poverty",44.5,21.8,49
"2018-19","Stewart County","Stewart County- All Schools","Teachers","Total",44.5,21.8,49
"2018-19","Sumter County","Americus Sumter 9th Grade Academy","Leaders","High Poverty",2.1,2.1,100
"2018-19","Sumter County","Americus Sumter 9th Grade Academy","Teachers","High Poverty",27.6,20.1,73
"2018-19","Sumter County","Americus Sumter 9th Grade Academy","Teachers","Total",27.6,20.1,73
"2018-19","Sumter County","Americus Sumter High School (Old Americus-Sumter HS S)","Leaders","High Poverty",3,1,33
"2018-19","Sumter County","Americus Sumter High School (Old Americus-Sumter HS S)","Teachers","High Poverty",72.1,32.2,45
"2018-19","Sumter County","Americus Sumter High School (Old Americus-Sumter HS S)","Teachers","Total",72.1,32.2,45
"2018-19","Sumter County","Furlow Charter School","Leaders","High Poverty",1,1,100
"2018-19","Sumter County","Furlow Charter School","Teachers","High Poverty",39,27,69
"2018-19","Sumter County","Furlow Charter School","Teachers","Total",39,27,69
"2018-19","Sumter County","Sumter County Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Sumter County","Sumter County Elementary School","Teachers","High Poverty",44.8,30.8,69
"2018-19","Sumter County","Sumter County Elementary School","Teachers","Total",44.8,30.8,69
"2018-19","Sumter County","Sumter County Intermediate School","Leaders","High Poverty",3,1,33
"2018-19","Sumter County","Sumter County Intermediate School","Teachers","High Poverty",65.1,45.1,69
"2018-19","Sumter County","Sumter County Intermediate School","Teachers","Total",65.1,45.1,69
"2018-19","Sumter County","Sumter County Middle School","Leaders","High Poverty",2,2,100
"2018-19","Sumter County","Sumter County Middle School","Teachers","High Poverty",44.2,24.1,55
"2018-19","Sumter County","Sumter County Middle School","Teachers","Total",44.2,24.1,55
"2018-19","Sumter County","Sumter County Primary School","Leaders","Low Poverty",2,2,100
"2018-19","Sumter County","Sumter County Primary School","Teachers","High Poverty",65.5,51.5,79
"2018-19","Sumter County","Sumter County Primary School","Teachers","Total",65.5,51.5,79
"2018-19","Sumter County","Sumter County- All Schools","Leaders","High Poverty",13.1,8.1,62
"2018-19","Sumter County","Sumter County- All Schools","Leaders","Low Poverty",2,2,100
"2018-19","Sumter County","Sumter County- All Schools","Leaders","Total",15.1,10.1,67
"2018-19","Sumter County","Sumter County- All Schools","Teachers","High Poverty",358.2,168.4,47
"2018-19","Sumter County","Sumter County- All Schools","Teachers","Total",358.2,168.4,47
"2018-19","Talbot County","Central Elementary/High School","Leaders","Low Poverty",1,0,0
