"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2020-21","786","Social Circle City","ALL","All Column Values","Teachers and Paraprofessionals",14523974.36,6358328.85,20882303.21,103.45,90.82,105.62,98.82
"2020-21","789","Thomasville City","ALL","All Column Values","General Administration",593934.24,658667.83,1252602.07,3.25,2.87,4.16,3.62
"2020-21","789","Thomasville City","ALL","All Column Values","School Administration",2634593.34,1293250.25,3927843.59,10.18,9,13.03,11.36
"2020-21","789","Thomasville City","ALL","All Column Values","Teachers and Paraprofessionals",21116111.14,10388890.2,31505001.34,81.64,72.17,104.54,91.16
"2020-21","791","Trion City","ALL","All Column Values","General Administration",698645.61,296689.1,995334.71,7.28,6.36,7.65,6.57
"2020-21","791","Trion City","ALL","All Column Values","School Administration",1400717.38,758690.06,2159407.44,15.79,13.8,16.59,14.26
"2020-21","791","Trion City","ALL","All Column Values","Teachers and Paraprofessionals",10682453.62,5038335.28,15720788.9,114.97,100.49,120.81,103.85
"2020-21","792","Valdosta City","ALL","All Column Values","General Administration",1711180.6,888474.37,2599654.97,2.85,2.4,2.97,2.57
"2020-21","792","Valdosta City","ALL","All Column Values","School Administration",5819521.46,3325822.96,9145344.42,10.03,8.46,10.43,9.04
"2020-21","792","Valdosta City","ALL","All Column Values","Teachers and Paraprofessionals",58233052.47,30144609.44,88377661.91,96.96,81.71,100.81,87.4
"2020-21","793","Vidalia City","ALL","All Column Values","General Administration",757867.01,336259,1094126.01,3.99,3.39,4.45,3.82
"2020-21","793","Vidalia City","ALL","All Column Values","School Administration",1656320.6,698155.99,2354476.59,8.59,7.29,9.58,8.22
"2020-21","793","Vidalia City","ALL","All Column Values","Teachers and Paraprofessionals",17376003.55,7925498.38,25301501.93,92.3,78.36,102.94,88.37
"2020-21","850","Northwest Georgia RESA","ALL","All Column Values","General Administration",298132.07,178481.8,476613.87,5.71,5.71,5.79,5.79
"2020-21","850","Northwest Georgia RESA","ALL","All Column Values","School Administration",0,94380.46,94380.46,1.13,1.13,1.15,1.15
"2020-21","850","Northwest Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",4906737.05,2539147.02,7445884.07,89.13,89.13,90.4,90.4
"2020-21","852","North Georgia RESA","ALL","All Column Values","General Administration",406064.21,192487.06,598551.27,14.49,14.49,14.17,14.17
"2020-21","852","North Georgia RESA","ALL","All Column Values","School Administration",256230.38,247993.55,504223.93,12.2,12.2,11.93,11.93
"2020-21","852","North Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",2228297.19,1269712.17,3498009.36,84.66,84.66,82.79,82.79
"2020-21","854","Pioneer RESA","ALL","All Column Values","General Administration",624431.96,266448.33,890880.29,7.71,6.28,8.28,7.81
"2020-21","854","Pioneer RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2020-21","854","Pioneer RESA","ALL","All Column Values","Teachers and Paraprofessionals",5855579.67,3003593.83,8859173.5,76.67,62.45,82.36,77.65
"2020-21","856","Metro RESA","ALL","All Column Values","General Administration",509523.49,350735.67,860259.16,7.08,7.08,7.06,7.06
"2020-21","856","Metro RESA","ALL","All Column Values","School Administration",343900.52,407973.29,751873.81,6.19,6.19,6.17,6.17
"2020-21","856","Metro RESA","ALL","All Column Values","Teachers and Paraprofessionals",3336940.76,1571756.14,4908696.9,40.39,40.39,40.27,40.27
"2020-21","858","Northeast Georgia RESA","ALL","All Column Values","General Administration",403311.64,110056.8,513368.44,4.61,4.61,4.93,4.93
"2020-21","858","Northeast Georgia RESA","ALL","All Column Values","School Administration",24884.73,53775.01,78659.74,0.71,0.71,0.75,0.75
"2020-21","858","Northeast Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",4362889.22,2335401,6698290.22,60.09,60.09,64.27,64.27
"2020-21","860","West Georgia RESA","ALL","All Column Values","General Administration",723978.93,328517.41,1052496.34,11.55,11.55,13.56,13.56
"2020-21","860","West Georgia RESA","ALL","All Column Values","School Administration",59345.21,194768.37,254113.58,2.79,2.79,3.27,3.27
"2020-21","860","West Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",4012594.89,2425977.77,6438572.66,70.66,70.66,82.93,82.93
"2020-21","862","Griffin RESA","ALL","All Column Values","General Administration",625588.2,251734.03,877322.23,19.56,19.56,21,20.82
"2020-21","862","Griffin RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2020-21","862","Griffin RESA","ALL","All Column Values","Teachers and Paraprofessionals",150626.74,33817.46,184444.2,4.11,4.11,4.42,4.38
"2020-21","864","Middle Georgia RESA","ALL","All Column Values","General Administration",390331.88,151250.83,541582.71,13.88,13.88,16.55,16.55
"2020-21","864","Middle Georgia RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2020-21","864","Middle Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",219197.84,71008.25,290206.09,7.44,7.44,8.87,8.87
"2020-21","866","Oconee RESA","ALL","All Column Values","General Administration",185250,80446.89,265696.89,7.18,7.18,7.51,7.51
"2020-21","866","Oconee RESA","ALL","All Column Values","School Administration",0,8505,8505,0.23,0.23,0.24,0.24
"2020-21","866","Oconee RESA","ALL","All Column Values","Teachers and Paraprofessionals",1092838.83,649631.44,1742470.27,47.08,47.08,49.28,49.28
"2020-21","868","Central Savannah River RESA","ALL","All Column Values","General Administration",305786.08,83344.81,389130.89,8.68,8.68,8.94,8.94
"2020-21","868","Central Savannah River RESA","ALL","All Column Values","School Administration",0,43457.27,43457.27,0.97,0.97,1,1
"2020-21","868","Central Savannah River RESA","ALL","All Column Values","Teachers and Paraprofessionals",482573.8,185022.7,667596.5,14.89,14.89,15.34,15.34
"2020-21","872","Chattahoochee-Flint RESA","ALL","All Column Values","General Administration",304797.28,54677.62,359474.9,8.66,8.66,9.4,9.4
"2020-21","872","Chattahoochee-Flint RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2020-21","872","Chattahoochee-Flint RESA","ALL","All Column Values","Teachers and Paraprofessionals",493232.48,149419.42,642651.9,15.48,15.48,16.81,16.81
"2020-21","876","Heart of Georgia RESA","ALL","All Column Values","General Administration",380533.85,210739.34,591273.19,12.17,12.17,11.63,11.63
"2020-21","876","Heart of Georgia RESA","ALL","All Column Values","School Administration",189771.79,134528.67,324300.46,6.68,6.68,6.38,6.38
"2020-21","876","Heart of Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",1493947.22,687454.4,2181401.62,44.92,44.92,42.89,42.89
"2020-21","880","First District RESA","ALL","All Column Values","General Administration",442330.21,195711.75,638041.96,8.6,8.6,9.07,9.07
"2020-21","880","First District RESA","ALL","All Column Values","School Administration",0,163274.93,163274.93,2.2,2.2,2.32,2.32
"2020-21","880","First District RESA","ALL","All Column Values","Teachers and Paraprofessionals",2595846.89,1689438.89,4285285.78,57.74,57.74,60.93,60.93
"2020-21","884","Southwest Georgia RESA","ALL","All Column Values","General Administration",188987.12,65676.24,254663.36,8.5,8.5,9.29,9.29
"2020-21","884","Southwest Georgia RESA","ALL","All Column Values","School Administration",0,0,0,0,0,0,0
"2020-21","884","Southwest Georgia RESA","ALL","All Column Values","Teachers and Paraprofessionals",0,0,0,0,0,0,0
"2020-21","886","Coastal Plains RESA","ALL","All Column Values","General Administration",449804.64,309353.24,759157.88,14.24,14.24,14.23,14.23
"2020-21","886","Coastal Plains RESA","ALL","All Column Values","School Administration",666253.8,327093.24,993347.04,18.64,18.64,18.62,18.62
"2020-21","886","Coastal Plains RESA","ALL","All Column Values","Teachers and Paraprofessionals",2442501.98,1151881.18,3594383.16,67.45,67.45,67.36,67.36
"2020-21","888","Okefenokee RESA","ALL","All Column Values","General Administration",255676.8,204696.23,460373.03,11.98,11.98,12.4,12.4
"2020-21","888","Okefenokee RESA","ALL","All Column Values","School Administration",0,35164.2,35164.2,0.91,0.91,0.95,0.95
"2020-21","888","Okefenokee RESA","ALL","All Column Values","Teachers and Paraprofessionals",1278531.23,733350.24,2011881.47,52.34,52.34,54.17,54.17
"2020-21","ALL","All Column Values","ALL","All Column Values","General Administration",272145419.72,177604592.78,449750012.5,2.16,1.78,2.32,1.92
"2020-21","ALL","All Column Values","ALL","All Column Values","School Administration",1276372387.5,711981700.16,1988354087.66,9.53,7.85,10.24,8.47
"2020-21","ALL","All Column Values","ALL","All Column Values","Teachers and Paraprofessionals",14132075066.24,6844371451.55,20976446517.79,100.52,82.86,107.98,89.34
