"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2020-21","Newton County","Clements Middle School","Teachers","Total",52,4.1,8
"2020-21","Newton County","Cousins Middle School","Teachers","Total",52.8,3.1,6
"2020-21","Newton County","East Newton Elementary School","Teachers","Total",40.8,0,0
"2020-21","Newton County","Eastside High School","Teachers","Total",81.4,2,2
"2020-21","Newton County","Fairview Elementary","Teachers","Total",41,0.8,2
"2020-21","Newton County","Flint Hill Elementary","Teachers","Total",62,0.1,0
"2020-21","Newton County","Heard-Mixon Elementary School","Teachers","Total",29.9,0.5,2
"2020-21","Newton County","Indian Creek Middle School","Teachers","Total",62.3,4.3,7
"2020-21","Newton County","Liberty Middle School","Teachers","Total",58,5.5,10
"2020-21","Newton County","Live Oak Elementary","Teachers","Total",58,2.7,5
"2020-21","Newton County","Livingston Elementary School","Teachers","Total",33.3,0.3,1
"2020-21","Newton County","Mansfield Elementary School","Teachers","Low Poverty",32.3,0,0
"2020-21","Newton County","Mansfield Elementary School","Teachers","Total",32.3,0,0
"2020-21","Newton County","Middle Ridge Elementary School","Teachers","Total",46,3.6,8
"2020-21","Newton County","Newton County Theme School at Ficquett","Teachers","Low Poverty",54.5,0,0
"2020-21","Newton County","Newton County Theme School at Ficquett","Teachers","Total",54.5,0,0
"2020-21","Newton County","Newton County- All Schools","Teachers","Low Poverty",88,0,0
"2020-21","Newton County","Newton County- All Schools","Teachers","Total",1157.2,57.2,5
"2020-21","Newton County","Newton High School","Teachers","Total",107.9,8.7,8
"2020-21","Newton County","Oak Hill Elementary School","Teachers","Total",46,0.1,0
"2020-21","Newton County","Porterdale Elementary School","Teachers","Total",30.5,0,0
"2020-21","Newton County","Rocky Plains Elementary School","Teachers","Total",35.5,0.4,1
"2020-21","Newton County","South Salem Elementary School","Teachers","Total",55.2,0.9,2
"2020-21","Newton County","Veterans Memorial Middle School","Teachers","Total",46,9,19
"2020-21","Newton County","West Newton Elementary School","Teachers","Total",41,2.1,5
"2020-21","Oconee County","Colham Ferry Elementary School","Teachers","Low Poverty",43.5,0,0
"2020-21","Oconee County","Colham Ferry Elementary School","Teachers","Total",43.5,0,0
"2020-21","Oconee County","Dove Creek Elementary School","Teachers","Low Poverty",45,0,0
"2020-21","Oconee County","Dove Creek Elementary School","Teachers","Total",45,0,0
"2020-21","Oconee County","High Shoals Elementary School","Teachers","Low Poverty",41,0,0
"2020-21","Oconee County","High Shoals Elementary School","Teachers","Total",41,0,0
"2020-21","Oconee County","Malcom Bridge Elementary School","Teachers","Low Poverty",34,0,0
"2020-21","Oconee County","Malcom Bridge Elementary School","Teachers","Total",34,0,0
"2020-21","Oconee County","Malcom Bridge Middle School","Teachers","Low Poverty",65,1.5,2
"2020-21","Oconee County","Malcom Bridge Middle School","Teachers","Total",65,1.5,2
"2020-21","Oconee County","North Oconee High School","Teachers","Low Poverty",80.8,1.4,2
"2020-21","Oconee County","North Oconee High School","Teachers","Total",80.8,1.4,2
"2020-21","Oconee County","Oconee County Elementary School","Teachers","Low Poverty",38,0.1,0
"2020-21","Oconee County","Oconee County Elementary School","Teachers","Total",38,0.1,0
"2020-21","Oconee County","Oconee County High School","Teachers","Low Poverty",68,1.6,2
"2020-21","Oconee County","Oconee County High School","Teachers","Total",68,1.6,2
"2020-21","Oconee County","Oconee County Middle School","Teachers","Low Poverty",59.2,3.5,6
"2020-21","Oconee County","Oconee County Middle School","Teachers","Total",59.2,3.5,6
"2020-21","Oconee County","Oconee County Primary School","Teachers","Low Poverty",35.5,0.1,0
"2020-21","Oconee County","Oconee County Primary School","Teachers","Total",35.5,0.1,0
"2020-21","Oconee County","Oconee County- All Schools","Teachers","Low Poverty",547.4,8.3,2
"2020-21","Oconee County","Oconee County- All Schools","Teachers","Total",547.4,8.3,2
"2020-21","Oconee County","Rocky Branch Elementary School","Teachers","Low Poverty",37.5,0.1,0
"2020-21","Oconee County","Rocky Branch Elementary School","Teachers","Total",37.5,0.1,0
"2020-21","Oglethorpe County","Oglethorpe County Elementary School","Teachers","Total",37,1.2,3
"2020-21","Oglethorpe County","Oglethorpe County High School","Teachers","Total",39.3,2,5
"2020-21","Oglethorpe County","Oglethorpe County Middle School","Teachers","Total",40,0.1,0
"2020-21","Oglethorpe County","Oglethorpe County Primary School","Teachers","Total",41,0,0
"2020-21","Oglethorpe County","Oglethorpe County- All Schools","Teachers","Total",157.3,3.3,2
"2020-21","Paulding County","Allgood Elementary School","Teachers","Total",62,0.2,0
"2020-21","Paulding County","Bessie L. Baggett Elementary","Teachers","Total",42,0,0
"2020-21","Paulding County","Burnt Hickory Elementary School","Teachers","Low Poverty",64,0,0
"2020-21","Paulding County","Burnt Hickory Elementary School","Teachers","Total",64,0,0
"2020-21","Paulding County","C. A. Roberts Elementary School","Teachers","Low Poverty",44,0,0
"2020-21","Paulding County","C. A. Roberts Elementary School","Teachers","Total",44,0,0
"2020-21","Paulding County","Carl Scoggins Sr. Middle school","Teachers","Total",43,4.7,11
"2020-21","Paulding County","Connie Dugan Elementary School","Teachers","Total",46,0,0
"2020-21","Paulding County","Dallas Elementary School","Teachers","Total",34,1,3
"2020-21","Paulding County","East Paulding High School","Teachers","Low Poverty",96,4.4,5
"2020-21","Paulding County","East Paulding High School","Teachers","Total",96,4.4,5
"2020-21","Paulding County","East Paulding Middle School","Teachers","Low Poverty",57,4.4,8
"2020-21","Paulding County","East Paulding Middle School","Teachers","Total",57,4.4,8
"2020-21","Paulding County","Floyd L. Shelton Elementary School at Crossroad","Teachers","Low Poverty",74,0.1,0
"2020-21","Paulding County","Floyd L. Shelton Elementary School at Crossroad","Teachers","Total",74,0.1,0
"2020-21","Paulding County","Hal Hutchens Elementary","Teachers","Total",46,1,2
"2020-21","Paulding County","Herschel Jones Middle School","Teachers","Total",48,5.3,11
"2020-21","Paulding County","Hiram Elementary School","Teachers","Total",52,0,0
"2020-21","Paulding County","Hiram High School","Teachers","Total",79,3.8,5
"2020-21","Paulding County","Irma C. Austin Middle School","Teachers","Total",50,1.2,2
"2020-21","Paulding County","J. A. Dobbins Middle School","Teachers","Total",38,3.3,9
"2020-21","Paulding County","Lena Mae Moses Middle School","Teachers","Total",48,2.6,5
"2020-21","Paulding County","Lillian C. Poole Elementary School","Teachers","Total",32,0.4,1
"2020-21","Paulding County","McGarity Elementary School","Teachers","Total",43,1,2
"2020-21","Paulding County","Nebo Elementary School","Teachers","Total",41,0,0
"2020-21","Paulding County","New Georgia Elementary School","Teachers","Total",25,0,0
"2020-21","Paulding County","North Paulding High School","Teachers","Low Poverty",123,3.1,2
"2020-21","Paulding County","North Paulding High School","Teachers","Total",123,3.1,2
"2020-21","Paulding County","Northside Elementary School","Teachers","Total",41.5,2,5
"2020-21","Paulding County","P. B. Ritch Middle School","Teachers","Total",43,3.2,8
"2020-21","Paulding County","Paulding County High School","Teachers","Total",98,5.5,6
"2020-21","Paulding County","Paulding County- All Schools","Teachers","Low Poverty",830,31.8,4
"2020-21","Paulding County","Paulding County- All Schools","Teachers","Total",1810.5,62.2,3
"2020-21","Paulding County","Roland W. Russom Elementary","Teachers","Low Poverty",51,0,0
"2020-21","Paulding County","Roland W. Russom Elementary","Teachers","Total",51,0,0
"2020-21","Paulding County","Sam D. Panter Elementary School","Teachers","Total",40,0,0
"2020-21","Paulding County","Sammy McClure Sr. Middle School","Teachers","Low Poverty",69,4.8,7
"2020-21","Paulding County","Sammy McClure Sr. Middle School","Teachers","Total",69,4.8,7
"2020-21","Paulding County","Sara M. Ragsdale Elementary","Teachers","Total",42,1,2
"2020-21","Paulding County","South Paulding High School","Teachers","Low Poverty",94,7.4,8
"2020-21","Paulding County","South Paulding High School","Teachers","Total",94,7.4,8
"2020-21","Paulding County","South Paulding Middle School","Teachers","Total",33,1,3
"2020-21","Paulding County","Union Elementary School","Teachers","Total",32,0,0
"2020-21","Paulding County","WC Abney Elementary","Teachers","Low Poverty",80,1,1
"2020-21","Paulding County","WC Abney Elementary","Teachers","Total",80,1,1
"2020-21","Peach County","Byron Elementary School","Teachers","Total",39.8,1,3
"2020-21","Peach County","Byron Middle School","Teachers","Total",30.2,0.6,2
"2020-21","Peach County","Fort Valley Middle School","Teachers","Total",33.5,3.1,9
"2020-21","Peach County","Hunt Elementary School","Teachers","Total",36.3,0,0
"2020-21","Peach County","Kay Road Elementary","Teachers","Total",39.4,0.3,1
"2020-21","Peach County","Peach County High School","Teachers","Total",55,4.2,8
"2020-21","Peach County","Peach County- All Schools","Teachers","Total",234.2,9.2,4
"2020-21","Pelham City","Pelham City Middle School","Teachers","High Poverty",27.9,4.6,17
"2020-21","Pelham City","Pelham City Middle School","Teachers","Total",27.9,4.6,17
"2020-21","Pelham City","Pelham City- All Schools","Teachers","High Poverty",105.1,13.1,12
"2020-21","Pelham City","Pelham City- All Schools","Teachers","Total",105.1,13.1,12
"2020-21","Pelham City","Pelham Elementary School","Teachers","High Poverty",43.4,1.9,4
"2020-21","Pelham City","Pelham Elementary School","Teachers","Total",43.4,1.9,4
"2020-21","Pelham City","Pelham High School","Teachers","High Poverty",33.8,6.6,19
"2020-21","Pelham City","Pelham High School","Teachers","Total",33.8,6.6,19
"2020-21","Pickens County","Harmony Elementary School","Teachers","Total",40.5,6.6,16
"2020-21","Pickens County","Hill City Elementary School","Teachers","Total",41,6.2,15
"2020-21","Pickens County","Jasper Middle School","Teachers","Total",42,5.7,14
"2020-21","Pickens County","Pickens County High School","Teachers","Low Poverty",82.5,4.3,5
"2020-21","Pickens County","Pickens County High School","Teachers","Total",82.5,4.3,5
"2020-21","Pickens County","Pickens County Junior High School","Teachers","Total",48.3,1.7,3
"2020-21","Pickens County","Pickens County- All Schools","Teachers","Low Poverty",82.5,4.3,5
"2020-21","Pickens County","Pickens County- All Schools","Teachers","Total",289,27.7,10
"2020-21","Pickens County","Tate Elementary School","Teachers","Total",35,3.2,9
"2020-21","Pierce County","Blackshear Elementary School","Teachers","Total",53.5,0,0
"2020-21","Pierce County","Midway Elementary School","Teachers","Total",33,1.1,3
"2020-21","Pierce County","Patterson Elementary School","Teachers","Total",34.4,0,0
"2020-21","Pierce County","Pierce County High School","Teachers","Total",62.6,4.8,8
"2020-21","Pierce County","Pierce County Middle School","Teachers","Total",57.5,1.9,3
"2020-21","Pierce County","Pierce County- All Schools","Teachers","Total",240.9,7.8,3
"2020-21","Pike County","Pike County Elementary School","Teachers","Low Poverty",47.5,0,0
"2020-21","Pike County","Pike County Elementary School","Teachers","Total",47.5,0,0
"2020-21","Pike County","Pike County High School","Teachers","Low Poverty",58.5,7.8,13
"2020-21","Pike County","Pike County High School","Teachers","Total",58.5,7.8,13
"2020-21","Pike County","Pike County Middle School","Teachers","Low Poverty",47,1.4,3
"2020-21","Pike County","Pike County Middle School","Teachers","Total",47,1.4,3
"2020-21","Pike County","Pike County Primary School","Teachers","Low Poverty",41.5,0,0
"2020-21","Pike County","Pike County Primary School","Teachers","Total",41.5,0,0
"2020-21","Pike County","Pike County- All Schools","Teachers","Low Poverty",195.5,9.2,5
"2020-21","Pike County","Pike County- All Schools","Teachers","Total",195.5,9.2,5
"2020-21","Pike County","Zebulon High School","Teachers","Total",1,0,0
"2020-21","Polk County","Cedartown High School","Teachers","Total",59.6,8.1,14
"2020-21","Polk County","Cedartown Middle School","Teachers","Total",69.2,7.1,10
"2020-21","Polk County","Cherokee Elementary School","Teachers","Total",47,1,2
"2020-21","Polk County","Eastside Elementary School","Teachers","Total",47.4,0.8,2
"2020-21","Polk County","Harpst Academy","Teachers","High Poverty",6.5,2.4,36
"2020-21","Polk County","Harpst Academy","Teachers","Total",6.5,2.4,36
"2020-21","Polk County","Northside Elementary","Teachers","Total",41,1.9,5
"2020-21","Polk County","Polk County- All Schools","Teachers","High Poverty",6.5,2.4,36
"2020-21","Polk County","Polk County- All Schools","Teachers","Total",497,32.5,7
"2020-21","Polk County","Rockmart High School","Teachers","Total",42.9,5.5,13
"2020-21","Polk County","Rockmart Middle School","Teachers","Total",47.4,1.7,3
"2020-21","Polk County","Van Wert Elementary School","Teachers","Total",53.9,0.3,1
"2020-21","Polk County","Westside Elementary School","Teachers","Total",41,2.1,5
"2020-21","Polk County","Youngs Grove Elementary School","Teachers","Total",41,1.8,4
"2020-21","Pulaski County","Hawkinsville High School","Teachers","Total",20.6,2.6,13
"2020-21","Pulaski County","Pulaski County Elementary School","Teachers","High Poverty",34,0.7,2
"2020-21","Pulaski County","Pulaski County Elementary School","Teachers","Total",34,0.7,2
"2020-21","Pulaski County","Pulaski County Middle School","Teachers","Total",18.8,5.4,28
"2020-21","Pulaski County","Pulaski County- All Schools","Teachers","High Poverty",34,0.7,2
"2020-21","Pulaski County","Pulaski County- All Schools","Teachers","Total",73.4,8.6,12
"2020-21","Putnam County","Putnam County Elementary School","Teachers","High Poverty",48,3.3,7
"2020-21","Putnam County","Putnam County Elementary School","Teachers","Total",48,3.3,7
"2020-21","Putnam County","Putnam County High School","Teachers","High Poverty",52.2,8,15
"2020-21","Putnam County","Putnam County High School","Teachers","Total",52.2,8,15
"2020-21","Putnam County","Putnam County Middle School","Teachers","High Poverty",51.5,9.6,19
"2020-21","Putnam County","Putnam County Middle School","Teachers","Total",51.5,9.6,19
"2020-21","Putnam County","Putnam County Primary School","Teachers","High Poverty",56,4.3,8
"2020-21","Putnam County","Putnam County Primary School","Teachers","Total",56,4.3,8
"2020-21","Putnam County","Putnam County- All Schools","Teachers","High Poverty",207.7,25.2,12
"2020-21","Putnam County","Putnam County- All Schools","Teachers","Total",207.7,25.2,12
"2020-21","Quitman County","Quitman County Elementary","Teachers","High Poverty",17.5,2.8,16
"2020-21","Quitman County","Quitman County Elementary","Teachers","Total",17.5,2.8,16
"2020-21","Quitman County","Quitman County High School","Teachers","High Poverty",6.5,5,77
"2020-21","Quitman County","Quitman County High School","Teachers","Total",6.5,5,77
"2020-21","Quitman County","Quitman County- All Schools","Teachers","High Poverty",24,7.8,33
"2020-21","Quitman County","Quitman County- All Schools","Teachers","Total",24,7.8,33
"2020-21","Rabun County","Rabun County Elementary School","Teachers","Total",49.3,0.2,0
"2020-21","Rabun County","Rabun County High School","Teachers","Total",48.2,2.4,5
"2020-21","Rabun County","Rabun County Middle School","Teachers","Total",28.1,1.4,5
"2020-21","Rabun County","Rabun County Primary School","Teachers","Total",40.1,0,0
"2020-21","Rabun County","Rabun County- All Schools","Teachers","Total",165.7,4.1,2
"2020-21","Randolph County","Randolph Clay High School","Teachers","High Poverty",15.9,4.4,28
"2020-21","Randolph County","Randolph Clay High School","Teachers","Total",15.9,4.4,28
"2020-21","Randolph County","Randolph Clay Middle School","Teachers","High Poverty",10.6,5.9,55
"2020-21","Randolph County","Randolph Clay Middle School","Teachers","Total",10.6,5.9,55
"2020-21","Randolph County","Randolph County Elementary School","Teachers","High Poverty",19,2.5,13
"2020-21","Randolph County","Randolph County Elementary School","Teachers","Total",19,2.5,13
"2020-21","Randolph County","Randolph County- All Schools","Teachers","High Poverty",45.5,12.8,28
"2020-21","Randolph County","Randolph County- All Schools","Teachers","Total",45.5,12.8,28
"2020-21","Richmond County","Academy of Richmond County High School","Teachers","High Poverty",67,11.8,18
"2020-21","Richmond County","Academy of Richmond County High School","Teachers","Total",67,11.8,18
"2020-21","Richmond County","Alternative Education Center at Lamar","Teachers","High Poverty",15.1,6.2,41
"2020-21","Richmond County","Alternative Education Center at Lamar","Teachers","Total",15.1,6.2,41
"2020-21","Richmond County","Barton Chapel Elementary School","Teachers","High Poverty",26.9,6.8,25
"2020-21","Richmond County","Barton Chapel Elementary School","Teachers","Total",26.9,6.8,25
"2020-21","Richmond County","Bayvale Elementary School","Teachers","High Poverty",28.9,2.9,10
"2020-21","Richmond County","Bayvale Elementary School","Teachers","Total",28.9,2.9,10
"2020-21","Richmond County","Belair K-8 School","Teachers","High Poverty",68.8,14.6,21
"2020-21","Richmond County","Belair K-8 School","Teachers","Total",68.8,14.6,21
"2020-21","Richmond County","Blythe Elementary School","Teachers","High Poverty",22.9,0.6,3
"2020-21","Richmond County","Blythe Elementary School","Teachers","Total",22.9,0.6,3
"2020-21","Richmond County","Butler High School","Teachers","High Poverty",41.2,9.1,22
"2020-21","Richmond County","Butler High School","Teachers","Total",41.2,9.1,22
"2020-21","Richmond County","Copeland Elementary School","Teachers","High Poverty",34.7,7.3,21
"2020-21","Richmond County","Copeland Elementary School","Teachers","Total",34.7,7.3,21
"2020-21","Richmond County","Cross Creek High School","Teachers","High Poverty",54.3,15.4,28
"2020-21","Richmond County","Cross Creek High School","Teachers","Total",54.3,15.4,28
"2020-21","Richmond County","Davidson Magnet School","Teachers","Low Poverty",43.4,1.7,4
"2020-21","Richmond County","Davidson Magnet School","Teachers","Total",43.4,1.7,4
"2020-21","Richmond County","Deer Chase Elementary School","Teachers","High Poverty",37.6,12.5,33
"2020-21","Richmond County","Deer Chase Elementary School","Teachers","Total",37.6,12.5,33
"2020-21","Richmond County","Diamond Lakes Elementary School","Teachers","High Poverty",35,7.6,22
"2020-21","Richmond County","Diamond Lakes Elementary School","Teachers","Total",35,7.6,22
"2020-21","Richmond County","Dorothy Hains Elementary School","Teachers","High Poverty",34,8.8,26
"2020-21","Richmond County","Dorothy Hains Elementary School","Teachers","Total",34,8.8,26
"2020-21","Richmond County","Freedom Park Elementary","Teachers","Low Poverty",50.9,7.4,15
"2020-21","Richmond County","Freedom Park Elementary","Teachers","Total",50.9,7.4,15
"2020-21","Richmond County","Garrett Elementary School","Teachers","High Poverty",28.2,2,7
"2020-21","Richmond County","Garrett Elementary School","Teachers","Total",28.2,2,7
"2020-21","Richmond County","Glenn Hills Elementary School","Teachers","High Poverty",28.2,7.8,28
"2020-21","Richmond County","Glenn Hills Elementary School","Teachers","Total",28.2,7.8,28
"2020-21","Richmond County","Glenn Hills High School","Teachers","High Poverty",49.8,18.4,37
"2020-21","Richmond County","Glenn Hills High School","Teachers","Total",49.8,18.4,37
"2020-21","Richmond County","Glenn Hills Middle School","Teachers","High Poverty",47.1,27.4,58
"2020-21","Richmond County","Glenn Hills Middle School","Teachers","Total",47.1,27.4,58
"2020-21","Richmond County","Goshen Elementary School","Teachers","High Poverty",32.8,7,21
"2020-21","Richmond County","Goshen Elementary School","Teachers","Total",32.8,7,21
"2020-21","Richmond County","Gracewood Elementary School","Teachers","High Poverty",33,5.8,18
"2020-21","Richmond County","Gracewood Elementary School","Teachers","Total",33,5.8,18
"2020-21","Richmond County","Hephzibah Elementary School","Teachers","High Poverty",28.7,5.1,18
"2020-21","Richmond County","Hephzibah Elementary School","Teachers","Total",28.7,5.1,18
"2020-21","Richmond County","Hephzibah High School","Teachers","High Poverty",55.6,17.8,32
"2020-21","Richmond County","Hephzibah High School","Teachers","Total",55.6,17.8,32
"2020-21","Richmond County","Hephzibah Middle School","Teachers","High Poverty",30.3,8,26
"2020-21","Richmond County","Hephzibah Middle School","Teachers","Total",30.3,8,26
"2020-21","Richmond County","Jamestown Elementary School","Teachers","High Poverty",30.5,7.3,24
"2020-21","Richmond County","Jamestown Elementary School","Teachers","Total",30.5,7.3,24
"2020-21","Richmond County","Jenkins-White Elementary School","Teachers","High Poverty",22,7.5,34
"2020-21","Richmond County","Jenkins-White Elementary School","Teachers","Total",22,7.5,34
"2020-21","Richmond County","Johnson Magnet","Teachers","High Poverty",35.4,3,9
"2020-21","Richmond County","Johnson Magnet","Teachers","Total",35.4,3,9
"2020-21","Richmond County","Josey High School","Teachers","High Poverty",39.6,19.4,49
"2020-21","Richmond County","Josey High School","Teachers","Total",39.6,19.4,49
"2020-21","Richmond County","Lake Forest Hills Elementary School","Teachers","High Poverty",42,3.7,9
"2020-21","Richmond County","Lake Forest Hills Elementary School","Teachers","Total",42,3.7,9
"2020-21","Richmond County","Lamar - Milledge Elementary School","Teachers","High Poverty",26.3,3.6,14
"2020-21","Richmond County","Lamar - Milledge Elementary School","Teachers","Total",26.3,3.6,14
"2020-21","Richmond County","Laney High School","Teachers","High Poverty",38.1,9.9,26
"2020-21","Richmond County","Laney High School","Teachers","Total",38.1,9.9,26
"2020-21","Richmond County","Langford Middle School","Teachers","High Poverty",38.3,14.1,37
"2020-21","Richmond County","Langford Middle School","Teachers","Total",38.3,14.1,37
"2020-21","Richmond County","Lighthouse Care Center of Augusta","Teachers","High Poverty",0,0,0
"2020-21","Richmond County","Lighthouse Care Center of Augusta","Teachers","Total",0,0,0
"2020-21","Richmond County","McBean Elementary School","Teachers","High Poverty",28.6,1.1,4
"2020-21","Richmond County","McBean Elementary School","Teachers","Total",28.6,1.1,4
"2020-21","Richmond County","Meadowbrook Elementary School","Teachers","High Poverty",33.7,11.1,33
"2020-21","Richmond County","Meadowbrook Elementary School","Teachers","Total",33.7,11.1,33
"2020-21","Richmond County","Merry Elementary School","Teachers","High Poverty",26.8,6.2,23
"2020-21","Richmond County","Merry Elementary School","Teachers","Total",26.8,6.2,23
"2020-21","Richmond County","Monte Sano Elementary School","Teachers","High Poverty",28.2,3.9,14
"2020-21","Richmond County","Monte Sano Elementary School","Teachers","Total",28.2,3.9,14
"2020-21","Richmond County","Murphey Middle School","Teachers","High Poverty",41,17.2,42
"2020-21","Richmond County","Murphey Middle School","Teachers","Total",41,17.2,42
"2020-21","Richmond County","Performance Learning Center","Teachers","High Poverty",12.7,7,55
"2020-21","Richmond County","Performance Learning Center","Teachers","Total",12.7,7,55
"2020-21","Richmond County","Pine Hill Middle School","Teachers","High Poverty",37.4,10,27
"2020-21","Richmond County","Pine Hill Middle School","Teachers","Total",37.4,10,27
"2020-21","Richmond County","Richmond County Technical Career Magnet School","Teachers","High Poverty",33.5,10.1,30
"2020-21","Richmond County","Richmond County Technical Career Magnet School","Teachers","Total",33.5,10.1,30
"2020-21","Richmond County","Richmond County- All Schools","Teachers","High Poverty",1786.3,442.1,25
"2020-21","Richmond County","Richmond County- All Schools","Teachers","Low Poverty",119.6,11.7,10
"2020-21","Richmond County","Richmond County- All Schools","Teachers","Total",1905.8,453.7,24
"2020-21","Richmond County","Richmond Hill K-8","Teachers","High Poverty",58.1,16.3,28
"2020-21","Richmond County","Richmond Hill K-8","Teachers","Total",58.1,16.3,28
"2020-21","Richmond County","Spirit Creek Middle School","Teachers","High Poverty",34.4,9.5,28
"2020-21","Richmond County","Spirit Creek Middle School","Teachers","Total",34.4,9.5,28
"2020-21","Richmond County","Sue Reynolds Elementary School","Teachers","High Poverty",40.6,4,10
"2020-21","Richmond County","Sue Reynolds Elementary School","Teachers","Total",40.6,4,10
"2020-21","Richmond County","Terrace Manor Elementary School","Teachers","High Poverty",22,3.4,15
"2020-21","Richmond County","Terrace Manor Elementary School","Teachers","Total",22,3.4,15
"2020-21","Richmond County","Tobacco Road Elementary School","Teachers","High Poverty",28.5,4.1,14
"2020-21","Richmond County","Tobacco Road Elementary School","Teachers","Total",28.5,4.1,14
"2020-21","Richmond County","Tutt Middle School","Teachers","High Poverty",27.5,6.9,25
"2020-21","Richmond County","Tutt Middle School","Teachers","Total",27.5,6.9,25
"2020-21","Richmond County","W.S. Hornsby Elementary School","Teachers","High Poverty",39.4,16.4,42
"2020-21","Richmond County","W.S. Hornsby Elementary School","Teachers","Total",39.4,16.4,42
"2020-21","Richmond County","W.S. Hornsby Middle School","Teachers","High Poverty",24,14,58
"2020-21","Richmond County","W.S. Hornsby Middle School","Teachers","Total",24,14,58
"2020-21","Richmond County","Walker Traditional Elementary School","Teachers","Low Poverty",45.6,4.3,9
"2020-21","Richmond County","Walker Traditional Elementary School","Teachers","Total",45.6,4.3,9
"2020-21","Richmond County","Warren Road Elementary School","Teachers","High Poverty",37.4,1.5,4
"2020-21","Richmond County","Warren Road Elementary School","Teachers","Total",37.4,1.5,4
"2020-21","Richmond County","Westside High School","Teachers","High Poverty",50.8,5.7,11
"2020-21","Richmond County","Westside High School","Teachers","Total",50.8,5.7,11
"2020-21","Richmond County","Wheeless Road Elementary School","Teachers","High Poverty",30.4,9.4,31
"2020-21","Richmond County","Wheeless Road Elementary School","Teachers","Total",30.4,9.4,31
"2020-21","Richmond County","Wilkinson Gardens Elementary School","Teachers","High Poverty",36,4.9,14
"2020-21","Richmond County","Wilkinson Gardens Elementary School","Teachers","Total",36,4.9,14
"2020-21","Richmond County","Willis Foreman Elementary School","Teachers","High Poverty",22.8,6.5,29
"2020-21","Richmond County","Willis Foreman Elementary School","Teachers","Total",22.8,6.5,29
"2020-21","Rockdale County","Barksdale Elementary School","Teachers","Total",40,1.6,4
"2020-21","Rockdale County","Conyers Middle School","Teachers","Total",69,13.4,19
"2020-21","Rockdale County","Edwards Middle School","Teachers","Total",70,9.6,14
"2020-21","Rockdale County","Flat Shoals Elementary School","Teachers","Total",45,0.4,1
"2020-21","Rockdale County","General Ray Davis Middle School","Teachers","Total",75,8.2,11
"2020-21","Rockdale County","Heritage High School","Teachers","Total",91.1,13.3,15
"2020-21","Rockdale County","Hicks Elementary School","Teachers","Total",61,1.2,2
"2020-21","Rockdale County","Hightower Trail Elementary School","Teachers","Total",39.3,1,3
"2020-21","Rockdale County","Honey Creek Elementary School","Teachers","Total",40,2.1,5
"2020-21","Rockdale County","House Elementary School","Teachers","Total",56,1.1,2
"2020-21","Rockdale County","Lorraine Elementary School","Teachers","Total",44.5,2,4
"2020-21","Rockdale County","Memorial Middle School","Teachers","Total",51.5,8.4,16
"2020-21","Rockdale County","Peek's Chapel Elementary","Teachers","Total",38,4.4,12
"2020-21","Rockdale County","Pine Street Elementary School","Teachers","Total",49,2.4,5
"2020-21","Rockdale County","Rockdale County High School","Teachers","Total",116.9,8,7
"2020-21","Rockdale County","Rockdale County- All Schools","Teachers","Total",1050.7,96.3,9
"2020-21","Rockdale County","Salem High School","Teachers","Total",69.5,12.4,18
"2020-21","Rockdale County","Shoal Creek Elementary School","Teachers","Total",54,3.5,6
"2020-21","Rockdale County","Sims Elementary School","Teachers","Total",41,3.4,8
"2020-21","Rome City","Anna K. Davie Elementary","Teachers","High Poverty",36.8,0.3,1
"2020-21","Rome City","Anna K. Davie Elementary","Teachers","Total",36.8,0.3,1
"2020-21","Rome City","East Central Elementary School","Teachers","High Poverty",37.4,0.4,1
"2020-21","Rome City","East Central Elementary School","Teachers","Total",37.4,0.4,1
"2020-21","Rome City","Elm Street Elementary","Teachers","High Poverty",41.1,0,0
"2020-21","Rome City","Elm Street Elementary","Teachers","Total",41.1,0,0
"2020-21","Rome City","Main Elementary School","Teachers","High Poverty",34.1,0.5,1
"2020-21","Rome City","Main Elementary School","Teachers","Total",34.1,0.5,1
"2020-21","Rome City","Rome City- All Schools","Teachers","High Poverty",330.3,5.4,2
"2020-21","Rome City","Rome City- All Schools","Teachers","Total",437.5,13.8,3
"2020-21","Rome City","Rome High School","Teachers","Total",114.8,9.4,8
"2020-21","Rome City","Rome Middle School","Teachers","High Poverty",73.3,1.7,2
"2020-21","Rome City","Rome Middle School","Teachers","Total",73.3,1.7,2
"2020-21","Rome City","West Central Elementary School","Teachers","High Poverty",46.5,0.1,0
"2020-21","Rome City","West Central Elementary School","Teachers","Total",46.5,0.1,0
"2020-21","Rome City","West End Elementary School","Teachers","High Poverty",53.5,1.4,3
"2020-21","Rome City","West End Elementary School","Teachers","Total",53.5,1.4,3
"2020-21","Savannah-Chatham County","Andrea B Williams Elementary School","Teachers","Total",34,0,0
"2020-21","Savannah-Chatham County","Beach High School","Teachers","Total",55,2.2,4
"2020-21","Savannah-Chatham County","Bloomingdale Elementary School","Teachers","Total",32,0.3,1
"2020-21","Savannah-Chatham County","Butler Elementary School","Teachers","Total",30,1,3
"2020-21","Savannah-Chatham County","Coastal Empire Montessori Charter School","Teachers","Total",15.5,0,0
