"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2019-20","Richmond County","Richmond County- All Schools","Teachers","High Poverty",1616.1,580.4,36
"2019-20","Richmond County","Richmond County- All Schools","Teachers","Low Poverty",126.9,34,27
"2019-20","Richmond County","Richmond County- All Schools","Teachers","Total",1743,614.4,35
"2019-20","Richmond County","Richmond Hill K-8","Leaders","High Poverty",4,3,75
"2019-20","Richmond County","Richmond Hill K-8","Teachers","High Poverty",47,47,98
"2019-20","Richmond County","Richmond Hill K-8","Teachers","Total",47,47,98
"2019-20","Richmond County","Spirit Creek Middle School","Leaders","High Poverty",3,0,0
"2019-20","Richmond County","Spirit Creek Middle School","Teachers","High Poverty",33,17,52
"2019-20","Richmond County","Spirit Creek Middle School","Teachers","Total",33,17,52
"2019-20","Richmond County","Sue Reynolds Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Richmond County","Sue Reynolds Elementary School","Teachers","High Poverty",34,17,50
"2019-20","Richmond County","Sue Reynolds Elementary School","Teachers","Total",34,17,50
"2019-20","Richmond County","Terrace Manor Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Richmond County","Terrace Manor Elementary School","Teachers","High Poverty",22,14,64
"2019-20","Richmond County","Terrace Manor Elementary School","Teachers","Total",22,14,64
"2019-20","Richmond County","Tobacco Road Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Richmond County","Tobacco Road Elementary School","Teachers","High Poverty",26,9,35
"2019-20","Richmond County","Tobacco Road Elementary School","Teachers","Total",26,9,35
"2019-20","Richmond County","Tutt Middle School","Leaders","High Poverty",3,2,67
"2019-20","Richmond County","Tutt Middle School","Teachers","High Poverty",28,12,43
"2019-20","Richmond County","Tutt Middle School","Teachers","Total",28,12,43
"2019-20","Richmond County","W.S. Hornsby Elementary School","Leaders","High Poverty",1,0,0
"2019-20","Richmond County","W.S. Hornsby Elementary School","Teachers","High Poverty",28,19,68
"2019-20","Richmond County","W.S. Hornsby Elementary School","Teachers","Total",28,19,68
"2019-20","Richmond County","W.S. Hornsby Middle School","Leaders","High Poverty",3,2,67
"2019-20","Richmond County","W.S. Hornsby Middle School","Teachers","High Poverty",33,29,88
"2019-20","Richmond County","W.S. Hornsby Middle School","Teachers","Total",33,29,88
"2019-20","Richmond County","Walker Traditional Elementary School","Leaders","Not Applicable",3,1,33
"2019-20","Richmond County","Walker Traditional Elementary School","Teachers","Low Poverty",43,17,40
"2019-20","Richmond County","Walker Traditional Elementary School","Teachers","Total",43,17,40
"2019-20","Richmond County","Warren Road Elementary School","Leaders","High Poverty",2.5,1,40
"2019-20","Richmond County","Warren Road Elementary School","Teachers","High Poverty",39,21,54
"2019-20","Richmond County","Warren Road Elementary School","Teachers","Total",39,21,54
"2019-20","Richmond County","Westside High School","Leaders","High Poverty",4.5,3,67
"2019-20","Richmond County","Westside High School","Teachers","High Poverty",46.1,23.1,50
"2019-20","Richmond County","Westside High School","Teachers","Total",46.1,23.1,50
"2019-20","Richmond County","Wheeless Road Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Richmond County","Wheeless Road Elementary School","Teachers","High Poverty",23,23,96
"2019-20","Richmond County","Wheeless Road Elementary School","Teachers","Total",23,23,96
"2019-20","Richmond County","Wilkinson Gardens Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Richmond County","Wilkinson Gardens Elementary School","Teachers","High Poverty",33,22,67
"2019-20","Richmond County","Wilkinson Gardens Elementary School","Teachers","Total",33,22,67
"2019-20","Richmond County","Willis Foreman Elementary School","Leaders","High Poverty",1.5,1.5,100
"2019-20","Richmond County","Willis Foreman Elementary School","Teachers","High Poverty",18,7,39
"2019-20","Richmond County","Willis Foreman Elementary School","Teachers","Total",18,7,39
"2019-20","Rockdale County","Barksdale Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Rockdale County","Barksdale Elementary School","Teachers","Total",40.5,14,35
"2019-20","Rockdale County","Conyers Middle School","Leaders","Not Applicable",3,2,67
"2019-20","Rockdale County","Conyers Middle School","Teachers","Total",64,44,69
"2019-20","Rockdale County","Edwards Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Rockdale County","Edwards Middle School","Teachers","Total",72,40.5,56
"2019-20","Rockdale County","Flat Shoals Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Rockdale County","Flat Shoals Elementary School","Teachers","Total",48,26,54
"2019-20","Rockdale County","General Ray Davis Middle School","Leaders","Not Applicable",4,1,25
"2019-20","Rockdale County","General Ray Davis Middle School","Teachers","Total",82.5,35,42
"2019-20","Rockdale County","Heritage High School","Leaders","Not Applicable",6,3,50
"2019-20","Rockdale County","Heritage High School","Teachers","Total",95.6,47.2,49
"2019-20","Rockdale County","Hicks Elementary School","Leaders","Not Applicable",3,3,100
"2019-20","Rockdale County","Hicks Elementary School","Teachers","Total",67,44,66
"2019-20","Rockdale County","Hightower Trail Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Rockdale County","Hightower Trail Elementary School","Teachers","Total",38.3,19.3,50
"2019-20","Rockdale County","Honey Creek Elementary School","Leaders","Not Applicable",2,2,100
"2019-20","Rockdale County","Honey Creek Elementary School","Teachers","Total",42,26,62
"2019-20","Rockdale County","House Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Rockdale County","House Elementary School","Teachers","Total",56,27,48
"2019-20","Rockdale County","Lorraine Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Rockdale County","Lorraine Elementary School","Teachers","Total",43.5,19,44
"2019-20","Rockdale County","Memorial Middle School","Leaders","Not Applicable",3,2,67
"2019-20","Rockdale County","Memorial Middle School","Teachers","Total",54.5,37.5,69
"2019-20","Rockdale County","Peek's Chapel Elementary","Leaders","Not Applicable",2,1,50
"2019-20","Rockdale County","Peek's Chapel Elementary","Teachers","Total",40,35,88
"2019-20","Rockdale County","Pine Street Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Rockdale County","Pine Street Elementary School","Teachers","Total",48,15,31
"2019-20","Rockdale County","Rockdale County High School","Leaders","Not Applicable",5,1,20
"2019-20","Rockdale County","Rockdale County High School","Teachers","Total",130.7,54.9,42
"2019-20","Rockdale County","Rockdale County- All Schools","Leaders","Total",59.7,28,47
"2019-20","Rockdale County","Rockdale County- All Schools","Teachers","Total",1088.9,507.8,47
"2019-20","Rockdale County","Salem High School","Leaders","Not Applicable",4.2,2,47
"2019-20","Rockdale County","Salem High School","Teachers","Total",73.5,29.5,40
"2019-20","Rockdale County","Shoal Creek Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Rockdale County","Shoal Creek Elementary School","Teachers","Total",51,30,59
"2019-20","Rockdale County","Sims Elementary School","Leaders","Not Applicable",2,2,100
"2019-20","Rockdale County","Sims Elementary School","Teachers","Total",42,29,69
"2019-20","Rome City","Anna K. Davie Elementary","Leaders","High Poverty",2,2,100
"2019-20","Rome City","Anna K. Davie Elementary","Teachers","High Poverty",34.8,23.8,68
"2019-20","Rome City","Anna K. Davie Elementary","Teachers","Total",34.8,23.8,68
"2019-20","Rome City","East Central Elementary School","Leaders","High Poverty",2,2,100
"2019-20","Rome City","East Central Elementary School","Teachers","High Poverty",37.9,10.9,29
"2019-20","Rome City","East Central Elementary School","Teachers","Total",37.9,10.9,29
"2019-20","Rome City","Elm Street Elementary","Leaders","High Poverty",2,1,50
"2019-20","Rome City","Elm Street Elementary","Teachers","High Poverty",42,14,33
"2019-20","Rome City","Elm Street Elementary","Teachers","Total",42,14,33
"2019-20","Rome City","Main Elementary School","Leaders","High Poverty",2,2,100
"2019-20","Rome City","Main Elementary School","Teachers","High Poverty",33.9,33.9,97
"2019-20","Rome City","Main Elementary School","Teachers","Total",33.9,33.9,97
"2019-20","Rome City","Rome City- All Schools","Leaders","High Poverty",15,10,67
"2019-20","Rome City","Rome City- All Schools","Leaders","Total",22.5,14.5,64
"2019-20","Rome City","Rome City- All Schools","Teachers","High Poverty",328.2,125.4,38
"2019-20","Rome City","Rome City- All Schools","Teachers","Total",438.2,184.9,42
"2019-20","Rome City","Rome High School","Leaders","Not Applicable",6.5,4.5,69
"2019-20","Rome City","Rome High School","Teachers","Total",115,63.6,55
"2019-20","Rome City","Rome Middle School","Leaders","High Poverty",3,1,33
"2019-20","Rome City","Rome Middle School","Teachers","High Poverty",74,37.3,50
"2019-20","Rome City","Rome Middle School","Teachers","Total",74,37.3,50
"2019-20","Rome City","West Central Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Rome City","West Central Elementary School","Teachers","High Poverty",47.7,16.7,35
"2019-20","Rome City","West Central Elementary School","Teachers","Total",47.7,16.7,35
"2019-20","Rome City","West End Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Rome City","West End Elementary School","Teachers","High Poverty",53,25.5,48
"2019-20","Rome City","West End Elementary School","Teachers","Total",53,25.5,48
"2019-20","Savannah-Chatham County","Andrea B Williams Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Savannah-Chatham County","Andrea B Williams Elementary School","Teachers","High Poverty",37,25,68
"2019-20","Savannah-Chatham County","Andrea B Williams Elementary School","Teachers","Total",37,25,68
"2019-20","Savannah-Chatham County","Beach High School","Leaders","Not Applicable",3,2,67
"2019-20","Savannah-Chatham County","Beach High School","Teachers","Total",55.1,30,54
"2019-20","Savannah-Chatham County","Bloomingdale Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Bloomingdale Elementary School","Teachers","Total",31,20,65
"2019-20","Savannah-Chatham County","Butler Elementary School","Leaders","High Poverty",2,0.5,25
"2019-20","Savannah-Chatham County","Butler Elementary School","Teachers","Total",31,10,32
"2019-20","Savannah-Chatham County","Coastal Empire Montessori Charter School","Leaders","Not Applicable",0.8,0,0
"2019-20","Savannah-Chatham County","Coastal Empire Montessori Charter School","Teachers","Total",16.1,10.1,63
"2019-20","Savannah-Chatham County","Coastal Middle School","Leaders","Low Poverty",2,0,0
"2019-20","Savannah-Chatham County","Coastal Middle School","Teachers","Low Poverty",55,23,42
"2019-20","Savannah-Chatham County","Coastal Middle School","Teachers","Total",55,23,42
"2019-20","Savannah-Chatham County","DeRenne Middle School","Leaders","High Poverty",3,0,0
"2019-20","Savannah-Chatham County","DeRenne Middle School","Teachers","High Poverty",40,24,60
"2019-20","Savannah-Chatham County","DeRenne Middle School","Teachers","Total",40,24,60
"2019-20","Savannah-Chatham County","Ellis Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Savannah-Chatham County","Ellis Elementary School","Teachers","Low Poverty",40,9,23
"2019-20","Savannah-Chatham County","Ellis Elementary School","Teachers","Total",40,9,23
"2019-20","Savannah-Chatham County","Esther F. Garrison School for the Arts","Leaders","Low Poverty",2,1,50
"2019-20","Savannah-Chatham County","Esther F. Garrison School for the Arts","Teachers","Low Poverty",65.8,19.7,30
"2019-20","Savannah-Chatham County","Esther F. Garrison School for the Arts","Teachers","Total",65.8,19.7,30
"2019-20","Savannah-Chatham County","Gadsden Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Savannah-Chatham County","Gadsden Elementary School","Teachers","High Poverty",37.3,23.3,62
"2019-20","Savannah-Chatham County","Gadsden Elementary School","Teachers","Total",37.3,23.3,62
"2019-20","Savannah-Chatham County","Garden City Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Garden City Elementary School","Teachers","Total",35,5,14
"2019-20","Savannah-Chatham County","Georgetown School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Georgetown School","Teachers","Total",54.5,27.5,50
"2019-20","Savannah-Chatham County","Godley Station School","Leaders","Low Poverty",4,1,25
"2019-20","Savannah-Chatham County","Godley Station School","Teachers","Low Poverty",109.2,56.1,51
"2019-20","Savannah-Chatham County","Godley Station School","Teachers","Total",109.2,56.1,51
"2019-20","Savannah-Chatham County","Gould Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Gould Elementary School","Teachers","Total",54.5,24.5,45
"2019-20","Savannah-Chatham County","Groves High School","Leaders","Not Applicable",3,1,33
"2019-20","Savannah-Chatham County","Groves High School","Teachers","Total",49.2,18.1,37
"2019-20","Savannah-Chatham County","Haven Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Savannah-Chatham County","Haven Elementary School","Teachers","High Poverty",30,15,50
"2019-20","Savannah-Chatham County","Haven Elementary School","Teachers","Total",30,15,50
"2019-20","Savannah-Chatham County","Heard Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Heard Elementary School","Teachers","Total",44,13,30
"2019-20","Savannah-Chatham County","Henderson E Formey Jr Early Learning Center","Leaders","High Poverty",2,1,50
"2019-20","Savannah-Chatham County","Henderson E Formey Jr Early Learning Center","Teachers","High Poverty",28,28,97
"2019-20","Savannah-Chatham County","Henderson E Formey Jr Early Learning Center","Teachers","Total",28,28,97
"2019-20","Savannah-Chatham County","Hesse School","Leaders","Not Applicable",3,1,33
"2019-20","Savannah-Chatham County","Hesse School","Teachers","Total",82,30,37
"2019-20","Savannah-Chatham County","Hodge Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Savannah-Chatham County","Hodge Elementary School","Teachers","High Poverty",33,19,58
"2019-20","Savannah-Chatham County","Hodge Elementary School","Teachers","Total",33,19,58
"2019-20","Savannah-Chatham County","Howard Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Savannah-Chatham County","Howard Elementary School","Teachers","Low Poverty",53,25,47
"2019-20","Savannah-Chatham County","Howard Elementary School","Teachers","Total",53,25,47
"2019-20","Savannah-Chatham County","Hubert Middle School","Leaders","Not Applicable",2.5,1,40
"2019-20","Savannah-Chatham County","Hubert Middle School","Teachers","Total",35.1,26.1,74
"2019-20","Savannah-Chatham County","Islands High School","Leaders","Low Poverty",3,1,33
"2019-20","Savannah-Chatham County","Islands High School","Teachers","Low Poverty",59.2,27,46
"2019-20","Savannah-Chatham County","Islands High School","Teachers","Total",59.2,27,46
"2019-20","Savannah-Chatham County","Isle of Hope School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Isle of Hope School","Teachers","Total",61,28,46
"2019-20","Savannah-Chatham County","Jacob G. Smith Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Savannah-Chatham County","Jacob G. Smith Elementary School","Teachers","Low Poverty",37,14,38
"2019-20","Savannah-Chatham County","Jacob G. Smith Elementary School","Teachers","Total",37,14,38
"2019-20","Savannah-Chatham County","Jenkins High School","Leaders","Not Applicable",3,0,0
"2019-20","Savannah-Chatham County","Jenkins High School","Teachers","Total",67.3,22.3,33
"2019-20","Savannah-Chatham County","Johnson High School","Leaders","Not Applicable",3,2,67
"2019-20","Savannah-Chatham County","Johnson High School","Teachers","Total",59.6,32.2,54
"2019-20","Savannah-Chatham County","Largo-Tibet Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Savannah-Chatham County","Largo-Tibet Elementary School","Teachers","Total",39.2,15,38
"2019-20","Savannah-Chatham County","Marshpoint Elementary School","Leaders","Low Poverty",2,1,50
"2019-20","Savannah-Chatham County","Marshpoint Elementary School","Teachers","Low Poverty",57,10,18
"2019-20","Savannah-Chatham County","Marshpoint Elementary School","Teachers","Total",57,10,18
"2019-20","Savannah-Chatham County","Mercer Middle School","Leaders","Not Applicable",2,1,50
"2019-20","Savannah-Chatham County","Mercer Middle School","Teachers","Total",25,23,92
"2019-20","Savannah-Chatham County","Myers Middle School","Leaders","Not Applicable",4.5,4,89
"2019-20","Savannah-Chatham County","Myers Middle School","Teachers","Total",36.1,23,64
"2019-20","Savannah-Chatham County","New Hampstead High School","Leaders","Not Applicable",4,0,0
"2019-20","Savannah-Chatham County","New Hampstead High School","Teachers","Total",63.6,31.5,50
"2019-20","Savannah-Chatham County","Oglethorpe Charter School","Leaders","Not Applicable",3.6,0.6,16
"2019-20","Savannah-Chatham County","Oglethorpe Charter School","Teachers","Total",40.5,14,35
"2019-20","Savannah-Chatham County","Otis J Brock III Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Savannah-Chatham County","Otis J Brock III Elementary School","Teachers","High Poverty",33.4,19.2,58
"2019-20","Savannah-Chatham County","Otis J Brock III Elementary School","Teachers","Total",33.4,19.2,58
"2019-20","Savannah-Chatham County","Pooler Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Pooler Elementary School","Teachers","Total",38.2,13.2,35
"2019-20","Savannah-Chatham County","Port Wentworth Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Port Wentworth Elementary School","Teachers","Total",46,32,70
"2019-20","Savannah-Chatham County","Pulaski Elementary SChool","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Pulaski Elementary SChool","Teachers","Total",42,14,33
"2019-20","Savannah-Chatham County","Rice Creek School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Rice Creek School","Teachers","Total",58,38,66
"2019-20","Savannah-Chatham County","Savannah Arts Academy","Leaders","Low Poverty",3,0,0
"2019-20","Savannah-Chatham County","Savannah Arts Academy","Teachers","Low Poverty",59,16,27
"2019-20","Savannah-Chatham County","Savannah Arts Academy","Teachers","Total",59,16,27
"2019-20","Savannah-Chatham County","Savannah Classical Academy Charter High School","Leaders","Not Applicable",1.5,1.5,100
"2019-20","Savannah-Chatham County","Savannah Classical Academy Charter High School","Teachers","Total",7.2,7.2,88
"2019-20","Savannah-Chatham County","Savannah Classical Academy Charter School","Leaders","Not Applicable",1.5,1.5,100
"2019-20","Savannah-Chatham County","Savannah Classical Academy Charter School","Teachers","Total",21.6,15.3,71
"2019-20","Savannah-Chatham County","Savannah Early College High School","Leaders","Not Applicable",1,0,0
"2019-20","Savannah-Chatham County","Savannah Early College High School","Teachers","Total",7.4,2.3,31
"2019-20","Savannah-Chatham County","Savannah-Chatham County- All Schools","Leaders","High Poverty",21,5.5,26
"2019-20","Savannah-Chatham County","Savannah-Chatham County- All Schools","Leaders","Low Poverty",26.3,7.3,28
"2019-20","Savannah-Chatham County","Savannah-Chatham County- All Schools","Leaders","Total",131.2,40.4,31
"2019-20","Savannah-Chatham County","Savannah-Chatham County- All Schools","Teachers","High Poverty",422.7,204.5,48
"2019-20","Savannah-Chatham County","Savannah-Chatham County- All Schools","Teachers","Low Poverty",586.6,161.1,27
"2019-20","Savannah-Chatham County","Savannah-Chatham County- All Schools","Teachers","Total",2497.5,903.2,36
"2019-20","Savannah-Chatham County","School of Humanities at Juliette Gordon Low","Leaders","High Poverty",2,1,50
"2019-20","Savannah-Chatham County","School of Humanities at Juliette Gordon Low","Teachers","High Poverty",49,49,98
"2019-20","Savannah-Chatham County","School of Humanities at Juliette Gordon Low","Teachers","Total",49,49,98
"2019-20","Savannah-Chatham County","Shuman Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Savannah-Chatham County","Shuman Elementary School","Teachers","High Poverty",37,25,68
"2019-20","Savannah-Chatham County","Shuman Elementary School","Teachers","Total",37,25,68
"2019-20","Savannah-Chatham County","Southwest Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Savannah-Chatham County","Southwest Elementary School","Teachers","Total",47,24,51
"2019-20","Savannah-Chatham County","Southwest Middle School","Leaders","Not Applicable",3,2,67
"2019-20","Savannah-Chatham County","Southwest Middle School","Teachers","Total",51,29,57
"2019-20","Savannah-Chatham County","Susie King Taylor Community School","Leaders","Not Applicable",1,1,100
"2019-20","Savannah-Chatham County","Susie King Taylor Community School","Teachers","Total",14,14,93
"2019-20","Savannah-Chatham County","The STEM Academy at Bartlett","Leaders","Low Poverty",2,1,50
"2019-20","Savannah-Chatham County","The STEM Academy at Bartlett","Teachers","Low Poverty",47.1,22.1,47
"2019-20","Savannah-Chatham County","The STEM Academy at Bartlett","Teachers","Total",47.1,22.1,47
"2019-20","Savannah-Chatham County","The School of Liberal Studies at Savannah High","Leaders","Not Applicable",3.5,2.5,71
"2019-20","Savannah-Chatham County","The School of Liberal Studies at Savannah High","Teachers","Total",41.2,28.3,69
"2019-20","Savannah-Chatham County","Tybee Island Maritime Academy School","Leaders","Low Poverty",1,1,100
"2019-20","Savannah-Chatham County","Tybee Island Maritime Academy School","Teachers","Low Poverty",25,15,60
"2019-20","Savannah-Chatham County","Tybee Island Maritime Academy School","Teachers","Total",25,15,60
"2019-20","Savannah-Chatham County","UHS of Savannah Coastal Harbor Treatment Center","Leaders","Low Poverty",1.3,1.3,100
"2019-20","Savannah-Chatham County","West Chatham Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Savannah-Chatham County","West Chatham Elementary School","Teachers","Total",56.8,19.5,34
"2019-20","Savannah-Chatham County","West Chatham Middle School","Leaders","Not Applicable",3,1.5,50
"2019-20","Savannah-Chatham County","West Chatham Middle School","Teachers","Total",67.3,33.3,49
"2019-20","Savannah-Chatham County","White Bluff Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Savannah-Chatham County","White Bluff Elementary School","Teachers","Total",36,11,31
"2019-20","Savannah-Chatham County","Windsor Forest Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Windsor Forest Elementary School","Teachers","Total",44,25,57
"2019-20","Savannah-Chatham County","Windsor Forest High School","Leaders","Not Applicable",4,0,0
"2019-20","Savannah-Chatham County","Windsor Forest High School","Teachers","Total",66.4,39.2,59
"2019-20","Savannah-Chatham County","Woodville-Tompkins Technical and Career High School","Leaders","Not Applicable",2,0,0
"2019-20","Savannah-Chatham County","Woodville-Tompkins Technical and Career High School","Teachers","Total",41.7,12.3,29
"2019-20","Schley County","Schley County Elementary School","Leaders","Not Applicable",1.8,0,0
"2019-20","Schley County","Schley County Elementary School","Teachers","Total",40.4,9.6,24
"2019-20","Schley County","Schley County- All Schools","Leaders","Total",4.5,1.7,37
"2019-20","Schley County","Schley County- All Schools","Teachers","Total",86.8,24.6,28
"2019-20","Schley County","Schley Middle High School","Leaders","Not Applicable",2.7,1.7,63
"2019-20","Schley County","Schley Middle High School","Teachers","Total",46.4,15,32
"2019-20","Screven County","Screven County Elementary School","Leaders","Not Applicable",4,2,50
"2019-20","Screven County","Screven County Elementary School","Teachers","Total",85,21.2,25
"2019-20","Screven County","Screven County High School","Leaders","Not Applicable",3,1,33
"2019-20","Screven County","Screven County High School","Teachers","Total",43.1,11,25
"2019-20","Screven County","Screven County Middle School","Leaders","Not Applicable",3,0,0
"2019-20","Screven County","Screven County Middle School","Teachers","Total",37.6,17.6,47
"2019-20","Screven County","Screven County- All Schools","Leaders","Total",10,3,30
"2019-20","Screven County","Screven County- All Schools","Teachers","Total",165.7,46.3,28
"2019-20","Seminole County","Seminole County Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Seminole County","Seminole County Elementary School","Teachers","High Poverty",47.6,13,27
"2019-20","Seminole County","Seminole County Elementary School","Teachers","Total",47.6,13,27
"2019-20","Seminole County","Seminole County Middle/High School","Leaders","High Poverty",3,1.5,50
"2019-20","Seminole County","Seminole County Middle/High School","Teachers","High Poverty",54.6,13.3,24
"2019-20","Seminole County","Seminole County Middle/High School","Teachers","Total",54.6,13.3,24
"2019-20","Seminole County","Seminole County- All Schools","Leaders","High Poverty",5,2.5,50
"2019-20","Seminole County","Seminole County- All Schools","Leaders","Total",5,2.5,50
"2019-20","Seminole County","Seminole County- All Schools","Teachers","High Poverty",102.2,26,25
"2019-20","Seminole County","Seminole County- All Schools","Teachers","Total",102.2,26,25
"2019-20","Social Circle City","Social Circle City- All Schools","Leaders","Low Poverty",3.4,1.1,33
"2019-20","Social Circle City","Social Circle City- All Schools","Leaders","Total",10.3,4.5,44
"2019-20","Social Circle City","Social Circle City- All Schools","Teachers","Low Poverty",36.3,15.5,43
"2019-20","Social Circle City","Social Circle City- All Schools","Teachers","Total",115.3,50,43
"2019-20","Social Circle City","Social Circle Elementary School","Leaders","Not Applicable",2.3,1.1,48
"2019-20","Social Circle City","Social Circle Elementary School","Teachers","Total",26.1,11.5,44
"2019-20","Social Circle City","Social Circle High School","Leaders","Low Poverty",3.4,1.1,33
"2019-20","Social Circle City","Social Circle High School","Teachers","Low Poverty",33.9,15.2,45
"2019-20","Social Circle City","Social Circle High School","Teachers","Total",33.9,15.2,45
"2019-20","Social Circle City","Social Circle Middle School","Leaders","Not Applicable",2.3,2.3,100
"2019-20","Social Circle City","Social Circle Middle School","Teachers","Total",26.1,19.1,73
"2019-20","Social Circle City","Social Circle Primary School","Leaders","Not Applicable",2.3,0,0
"2019-20","Social Circle City","Social Circle Primary School","Teachers","Total",29.2,7.2,25
"2019-20","State Charter Schools II- Academy For Classical Education","Academy For Classical Education","Leaders","Low Poverty",0.5,0.5,100
"2019-20","State Charter Schools II- Academy For Classical Education","Academy For Classical Education","Teachers","Low Poverty",115.2,115.2,99
"2019-20","State Charter Schools II- Academy For Classical Education","Academy For Classical Education","Teachers","Total",115.2,115.2,99
"2019-20","State Charter Schools II- Academy For Classical Education","State Charter Schools II- Academy For Classical Education- All Schools","Leaders","Low Poverty",0.5,0.5,100
"2019-20","State Charter Schools II- Academy For Classical Education","State Charter Schools II- Academy For Classical Education- All Schools","Leaders","Total",0.5,0.5,100
"2019-20","State Charter Schools II- Academy For Classical Education","State Charter Schools II- Academy For Classical Education- All Schools","Teachers","Low Poverty",115.2,115.2,99
"2019-20","State Charter Schools II- Academy For Classical Education","State Charter Schools II- Academy For Classical Education- All Schools","Teachers","Total",115.2,115.2,99
"2019-20","State Charter Schools II- Baconton Community Charter School","Baconton Community Charter School","Leaders","Not Applicable",4.2,4.2,100
"2019-20","State Charter Schools II- Baconton Community Charter School","Baconton Community Charter School","Teachers","Total",55.1,55.1,98
"2019-20","State Charter Schools II- Baconton Community Charter School","State Charter Schools II- Baconton Community Charter School- All Schools","Leaders","Total",4.2,4.2,100
"2019-20","State Charter Schools II- Baconton Community Charter School","State Charter Schools II- Baconton Community Charter School- All Schools","Teachers","Total",55.1,55.1,98
"2019-20","State Charter Schools II- Ethos Classical Charter School","Ethos Classical Charter School","Leaders","Not Applicable",0.8,0.8,100
"2019-20","State Charter Schools II- Ethos Classical Charter School","Ethos Classical Charter School","Teachers","Total",10,10,91
"2019-20","State Charter Schools II- Ethos Classical Charter School","State Charter Schools II- Ethos Classical Charter School- All Schools","Leaders","Total",0.8,0.8,100
"2019-20","State Charter Schools II- Ethos Classical Charter School","State Charter Schools II- Ethos Classical Charter School- All Schools","Teachers","Total",10,10,91
"2019-20","State Charter Schools II- Genesis Innovation Academy for Boys","Genesis Innovation Academy for Boys","Leaders","Not Applicable",1.1,1.1,100
"2019-20","State Charter Schools II- Genesis Innovation Academy for Boys","Genesis Innovation Academy for Boys","Teachers","Total",22.2,22.2,96
"2019-20","State Charter Schools II- Genesis Innovation Academy for Boys","State Charter Schools II- Genesis Innovation Academy for Boys- All Schools","Leaders","Total",1.1,1.1,100
"2019-20","State Charter Schools II- Genesis Innovation Academy for Boys","State Charter Schools II- Genesis Innovation Academy for Boys- All Schools","Teachers","Total",22.2,22.2,96
"2019-20","State Charter Schools II- Genesis Innovation Academy for Girls","Genesis Innovation Academy for Girls","Leaders","Not Applicable",1.5,1.5,100
"2019-20","State Charter Schools II- Genesis Innovation Academy for Girls","Genesis Innovation Academy for Girls","Teachers","Total",20,20,95
"2019-20","State Charter Schools II- Genesis Innovation Academy for Girls","State Charter Schools II- Genesis Innovation Academy for Girls- All Schools","Leaders","Total",1.5,1.5,100
"2019-20","State Charter Schools II- Genesis Innovation Academy for Girls","State Charter Schools II- Genesis Innovation Academy for Girls- All Schools","Teachers","Total",20,20,95
"2019-20","State Charter Schools II- International Academy of Smyrna","International Academy of Smyrna","Leaders","Not Applicable",1.5,1.5,100
