"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2018-19","Mitchell County","Mitchell County Elementary School","Teachers","High Poverty",29.2,5.8,20
"2018-19","Mitchell County","Mitchell County Elementary School","Teachers","Total",29.2,5.8,20
"2018-19","Mitchell County","Mitchell County High School","Teachers","High Poverty",43.3,15.4,36
"2018-19","Mitchell County","Mitchell County High School","Teachers","Total",43.3,15.4,36
"2018-19","Mitchell County","Mitchell County Middle School","Teachers","High Poverty",28.2,14.3,51
"2018-19","Mitchell County","Mitchell County Middle School","Teachers","Total",28.2,14.3,51
"2018-19","Mitchell County","Mitchell County Primary School","Teachers","High Poverty",25.1,5.8,23
"2018-19","Mitchell County","Mitchell County Primary School","Teachers","Total",25.1,5.8,23
"2018-19","Mitchell County","Mitchell County- All Schools","Teachers","High Poverty",180.5,50.6,28
"2018-19","Mitchell County","Mitchell County- All Schools","Teachers","Total",183.5,51.7,28
"2018-19","Monroe County","Katherine B. Sutton Elementary School","Teachers","Total",69.4,2.4,3
"2018-19","Monroe County","Mary Persons High School","Teachers","Total",113.1,14.4,13
"2018-19","Monroe County","Monroe County Middle School, Banks Stephens Campus","Teachers","Total",68.8,16.9,25
"2018-19","Monroe County","Monroe County- All Schools","Teachers","Low Poverty",130.5,10.3,8
"2018-19","Monroe County","Monroe County- All Schools","Teachers","Total",396.4,43.6,11
"2018-19","Monroe County","Samuel E. Hubbard Elementary School","Teachers","Total",71.3,6,8
"2018-19","Monroe County","T.G. Scott Elementary School","Teachers","Low Poverty",73.8,4,5
"2018-19","Monroe County","T.G. Scott Elementary School","Teachers","Total",73.8,4,5
"2018-19","Montgomery County","Montgomery County Elementary School","Teachers","High Poverty",36.1,1.7,5
"2018-19","Montgomery County","Montgomery County Elementary School","Teachers","Total",36.1,1.7,5
"2018-19","Montgomery County","Montgomery County High School","Teachers","High Poverty",28.9,8.8,31
"2018-19","Montgomery County","Montgomery County High School","Teachers","Total",28.9,8.8,31
"2018-19","Montgomery County","Montgomery County Middle School","Teachers","High Poverty",17.3,0.7,4
"2018-19","Montgomery County","Montgomery County Middle School","Teachers","Total",17.3,0.7,4
"2018-19","Montgomery County","Montgomery County- All Schools","Teachers","High Poverty",82.3,11.2,14
"2018-19","Montgomery County","Montgomery County- All Schools","Teachers","Total",82.3,11.2,14
"2018-19","Morgan County","Morgan County Elementary School","Teachers","Total",55.3,2.4,4
"2018-19","Morgan County","Morgan County High School","Teachers","Low Poverty",90.9,12.4,14
"2018-19","Morgan County","Morgan County High School","Teachers","Total",90.9,12.4,14
"2018-19","Morgan County","Morgan County Middle School","Teachers","Low Poverty",65.5,9.4,14
"2018-19","Morgan County","Morgan County Middle School","Teachers","Total",65.5,9.4,14
"2018-19","Morgan County","Morgan County Primary School","Teachers","Total",57.3,3.1,5
"2018-19","Morgan County","Morgan County- All Schools","Teachers","Low Poverty",159.4,22.7,14
"2018-19","Morgan County","Morgan County- All Schools","Teachers","Total",268.9,27.2,10
"2018-19","Murray County","Bagley Middle School","Teachers","Total",33.6,3,9
"2018-19","Murray County","Chatsworth Elementary School","Teachers","Total",59.5,5.2,9
"2018-19","Murray County","Coker Elementary School","Teachers","Total",50,2.7,5
"2018-19","Murray County","Eton Elementary School","Teachers","Total",39.1,2.1,5
"2018-19","Murray County","Gladden Middle School","Teachers","Total",40.3,1,2
"2018-19","Murray County","Murray County High School","Teachers","Total",62.8,3.4,5
"2018-19","Murray County","Murray County- All Schools","Teachers","Total",498.3,36.7,7
"2018-19","Murray County","North Murray High School","Teachers","Total",57.7,5.1,9
"2018-19","Murray County","Northwest Elementary School","Teachers","Total",50,4.3,9
"2018-19","Murray County","Pleasant Valley Innovative School","Teachers","Total",3.3,1.7,51
"2018-19","Murray County","Spring Place Elementary School","Teachers","Total",53,5.7,11
"2018-19","Murray County","Woodlawn Elementary School","Teachers","Total",48.1,2.6,5
"2018-19","Muscogee County","Aaron Cohn Middle School","Teachers","Total",48,2.3,5
"2018-19","Muscogee County","Allen Elementary School","Teachers","High Poverty",35,1.6,4
"2018-19","Muscogee County","Allen Elementary School","Teachers","Total",35,1.6,4
"2018-19","Muscogee County","Arnold Middle School","Teachers","High Poverty",50.4,4.6,9
"2018-19","Muscogee County","Arnold Middle School","Teachers","Total",50.4,4.6,9
"2018-19","Muscogee County","Baker Middle School","Teachers","High Poverty",58.3,11.4,20
"2018-19","Muscogee County","Baker Middle School","Teachers","Total",58.3,11.4,20
"2018-19","Muscogee County","Blackmon Road Middle School","Teachers","Low Poverty",47.4,3.8,8
"2018-19","Muscogee County","Blackmon Road Middle School","Teachers","Total",47.4,3.8,8
"2018-19","Muscogee County","Blanchard Elementary School","Teachers","High Poverty",39.5,4.1,10
"2018-19","Muscogee County","Blanchard Elementary School","Teachers","Total",39.5,4.1,10
"2018-19","Muscogee County","Brewer Elementary School","Teachers","High Poverty",41.5,6.4,15
"2018-19","Muscogee County","Brewer Elementary School","Teachers","Total",41.5,6.4,15
"2018-19","Muscogee County","Britt David Elementary Computer Magnet Academy","Teachers","Low Poverty",34,2.9,9
"2018-19","Muscogee County","Britt David Elementary Computer Magnet Academy","Teachers","Total",34,2.9,9
"2018-19","Muscogee County","Carver High School","Teachers","High Poverty",92.9,24.5,26
"2018-19","Muscogee County","Carver High School","Teachers","Total",92.9,24.5,26
"2018-19","Muscogee County","Clubview Elementary School","Teachers","Low Poverty",35.2,0.5,2
"2018-19","Muscogee County","Clubview Elementary School","Teachers","Total",35.2,0.5,2
"2018-19","Muscogee County","Columbus High School","Teachers","Low Poverty",63.5,3.6,6
"2018-19","Muscogee County","Columbus High School","Teachers","Total",63.5,3.6,6
"2018-19","Muscogee County","Davis Elementary School","Teachers","High Poverty",32.5,1.6,5
"2018-19","Muscogee County","Davis Elementary School","Teachers","Total",32.5,1.6,5
"2018-19","Muscogee County","Dawson Elementary School","Teachers","High Poverty",31,3.2,10
"2018-19","Muscogee County","Dawson Elementary School","Teachers","Total",31,3.2,10
"2018-19","Muscogee County","Dimon Elementary","Teachers","High Poverty",31,0,0
"2018-19","Muscogee County","Dimon Elementary","Teachers","Total",31,0,0
"2018-19","Muscogee County","Dorothy Height Elementary School","Teachers","High Poverty",44,6.5,15
"2018-19","Muscogee County","Dorothy Height Elementary School","Teachers","Total",44,6.5,15
"2018-19","Muscogee County","Double Churches Elementary School","Teachers","Total",47,1.9,4
"2018-19","Muscogee County","Double Churches Middle School","Teachers","High Poverty",46.5,11.1,24
"2018-19","Muscogee County","Double Churches Middle School","Teachers","Total",46.5,11.1,24
"2018-19","Muscogee County","Downtown Elementary Magnet Academy","Teachers","High Poverty",30,4.2,14
"2018-19","Muscogee County","Downtown Elementary Magnet Academy","Teachers","Total",30,4.2,14
"2018-19","Muscogee County","Eagle Ridge Academy","Teachers","Total",57.5,2.6,5
"2018-19","Muscogee County","Early College Academy of Columbus at Waverly Terrace","Teachers","High Poverty",17.6,2.5,14
"2018-19","Muscogee County","Early College Academy of Columbus at Waverly Terrace","Teachers","Total",17.6,2.5,14
"2018-19","Muscogee County","East Columbus Magnet Academy","Teachers","High Poverty",49.9,11.4,23
"2018-19","Muscogee County","East Columbus Magnet Academy","Teachers","Total",49.9,11.4,23
"2018-19","Muscogee County","Eddy Middle School","Teachers","High Poverty",42,9,21
"2018-19","Muscogee County","Eddy Middle School","Teachers","Total",42,9,21
"2018-19","Muscogee County","Forrest Road Elementary School","Teachers","High Poverty",36.5,6.4,18
"2018-19","Muscogee County","Forrest Road Elementary School","Teachers","Total",36.5,6.4,18
"2018-19","Muscogee County","Fort Middle School","Teachers","High Poverty",51.7,13.4,26
"2018-19","Muscogee County","Fort Middle School","Teachers","Total",51.7,13.4,26
"2018-19","Muscogee County","Fox Elementary School","Teachers","High Poverty",27.5,0.5,2
"2018-19","Muscogee County","Fox Elementary School","Teachers","Total",27.5,0.5,2
"2018-19","Muscogee County","Gentian Elementary School","Teachers","High Poverty",40.5,3.3,8
"2018-19","Muscogee County","Gentian Elementary School","Teachers","Total",40.5,3.3,8
"2018-19","Muscogee County","Georgetown Elementary School","Teachers","High Poverty",36.7,2.5,7
"2018-19","Muscogee County","Georgetown Elementary School","Teachers","Total",36.7,2.5,7
"2018-19","Muscogee County","Hannan Elementary","Teachers","High Poverty",37.5,6.1,16
"2018-19","Muscogee County","Hannan Elementary","Teachers","Total",37.5,6.1,16
"2018-19","Muscogee County","Hardaway High School","Teachers","High Poverty",118.3,24,20
"2018-19","Muscogee County","Hardaway High School","Teachers","Total",118.3,24,20
"2018-19","Muscogee County","Johnson Elementary School","Teachers","High Poverty",35.5,7.7,22
"2018-19","Muscogee County","Johnson Elementary School","Teachers","Total",35.5,7.7,22
"2018-19","Muscogee County","Jordan Vocational High School","Teachers","High Poverty",76.8,21.1,28
"2018-19","Muscogee County","Jordan Vocational High School","Teachers","Total",76.8,21.1,28
"2018-19","Muscogee County","Kendrick High School","Teachers","High Poverty",86.4,29.6,34
"2018-19","Muscogee County","Kendrick High School","Teachers","Total",86.4,29.6,34
"2018-19","Muscogee County","Key Elementary School","Teachers","High Poverty",33.5,4.3,13
"2018-19","Muscogee County","Key Elementary School","Teachers","Total",33.5,4.3,13
"2018-19","Muscogee County","Lonnie Jackson Academy","Teachers","High Poverty",39.5,2.7,7
"2018-19","Muscogee County","Lonnie Jackson Academy","Teachers","Total",39.5,2.7,7
"2018-19","Muscogee County","Martin Luther King, Jr. Elementary School","Teachers","High Poverty",38.5,0.6,2
"2018-19","Muscogee County","Martin Luther King, Jr. Elementary School","Teachers","Total",38.5,0.6,2
"2018-19","Muscogee County","Mathews Elementary School","Teachers","Low Poverty",47,1.4,3
"2018-19","Muscogee County","Mathews Elementary School","Teachers","Total",47,1.4,3
"2018-19","Muscogee County","Midland Academy","Teachers","High Poverty",42.5,0.4,1
"2018-19","Muscogee County","Midland Academy","Teachers","Total",42.5,0.4,1
"2018-19","Muscogee County","Midland Middle School","Teachers","Total",38.5,8.5,22
"2018-19","Muscogee County","Muscogee County- All Schools","Teachers","High Poverty",2012.4,327.6,16
"2018-19","Muscogee County","Muscogee County- All Schools","Teachers","Low Poverty",298.9,28.2,9
"2018-19","Muscogee County","Muscogee County- All Schools","Teachers","Total",2587.4,376.4,15
"2018-19","Muscogee County","North Columbus Elementary","Teachers","Total",40,2.2,5
"2018-19","Muscogee County","Northside High School","Teachers","Low Poverty",110.7,24.9,23
"2018-19","Muscogee County","Northside High School","Teachers","Total",110.7,24.9,23
"2018-19","Muscogee County","Rainey McCullers School of the Arts","Teachers","Total",33,3.6,11
"2018-19","Muscogee County","Reese Road Leadership Academy","Teachers","High Poverty",38.5,5.5,14
"2018-19","Muscogee County","Reese Road Leadership Academy","Teachers","Total",38.5,5.5,14
"2018-19","Muscogee County","Richards Middle School","Teachers","High Poverty",56.3,4.8,8
"2018-19","Muscogee County","Richards Middle School","Teachers","Total",56.3,4.8,8
"2018-19","Muscogee County","Rigdon Road Elementary School","Teachers","High Poverty",44,2.4,6
"2018-19","Muscogee County","Rigdon Road Elementary School","Teachers","Total",44,2.4,6
"2018-19","Muscogee County","River Road Elementary School","Teachers","High Poverty",33.5,2,6
"2018-19","Muscogee County","River Road Elementary School","Teachers","Total",33.5,2,6
"2018-19","Muscogee County","Rothschild Leadership Academy School","Teachers","High Poverty",50.4,9.2,18
"2018-19","Muscogee County","Rothschild Leadership Academy School","Teachers","Total",50.4,9.2,18
"2018-19","Muscogee County","Shaw High School","Teachers","High Poverty",97.7,23,24
"2018-19","Muscogee County","Shaw High School","Teachers","Total",97.7,23,24
"2018-19","Muscogee County","South Columbus Elementary School","Teachers","High Poverty",45,4.4,10
"2018-19","Muscogee County","South Columbus Elementary School","Teachers","Total",45,4.4,10
"2018-19","Muscogee County","Spencer High School","Teachers","High Poverty",83.4,25.9,31
"2018-19","Muscogee County","Spencer High School","Teachers","Total",83.4,25.9,31
"2018-19","Muscogee County","St. Marys Video and Communication Technology","Teachers","High Poverty",31.7,3.8,12
"2018-19","Muscogee County","St. Marys Video and Communication Technology","Teachers","Total",31.7,3.8,12
"2018-19","Muscogee County","Veterans Memorial Middle School","Teachers","Total",47.6,6.4,14
"2018-19","Muscogee County","Waddell Elementary School","Teachers","High Poverty",35.5,2.7,8
"2018-19","Muscogee County","Waddell Elementary School","Teachers","Total",35.5,2.7,8
"2018-19","Muscogee County","Wesley Heights Elementary School","Teachers","High Poverty",33.8,0.7,2
"2018-19","Muscogee County","Wesley Heights Elementary School","Teachers","Total",33.8,0.7,2
"2018-19","Muscogee County","Wynnton Elementary School","Teachers","High Poverty",28,1,4
"2018-19","Muscogee County","Wynnton Elementary School","Teachers","Total",28,1,4
"2018-19","Newton County","Alcovy High School","Teachers","Total",159.4,17.6,11
"2018-19","Newton County","Clements Middle School","Teachers","Total",55,2.4,4
"2018-19","Newton County","Cousins Middle School","Teachers","Total",56.5,1.7,3
"2018-19","Newton County","East Newton Elementary School","Teachers","Total",42.3,0,0
"2018-19","Newton County","Eastside High School","Teachers","Total",133.1,12.8,10
"2018-19","Newton County","Fairview Elementary","Teachers","Total",40.9,0.6,1
"2018-19","Newton County","Flint Hill Elementary","Teachers","Total",74.1,1.8,2
"2018-19","Newton County","Heard-Mixon Elementary School","Teachers","Total",33.7,0.6,2
"2018-19","Newton County","Indian Creek Middle School","Teachers","Total",67.6,1.4,2
"2018-19","Newton County","Liberty Middle School","Teachers","Total",64.6,6.9,11
"2018-19","Newton County","Live Oak Elementary","Teachers","Total",74,1.7,2
"2018-19","Newton County","Livingston Elementary School","Teachers","Total",33.3,0.7,2
"2018-19","Newton County","Mansfield Elementary School","Teachers","Low Poverty",35.2,0,0
"2018-19","Newton County","Mansfield Elementary School","Teachers","Total",35.2,0,0
"2018-19","Newton County","Middle Ridge Elementary School","Teachers","Total",53.8,1.3,2
"2018-19","Newton County","Newton County Theme School at Ficquett","Teachers","Low Poverty",54.7,2.2,4
"2018-19","Newton County","Newton County Theme School at Ficquett","Teachers","Total",54.7,2.2,4
"2018-19","Newton County","Newton County- All Schools","Teachers","Low Poverty",93.6,2.2,2
"2018-19","Newton County","Newton County- All Schools","Teachers","Total",1450.9,97.2,7
"2018-19","Newton County","Newton High School","Teachers","Total",178.1,27.5,15
"2018-19","Newton County","Oak Hill Elementary School","Teachers","Total",48.9,0.4,1
"2018-19","Newton County","Porterdale Elementary School","Teachers","Total",33,0.8,2
"2018-19","Newton County","Rocky Plains Elementary School","Teachers","Total",40.5,0,0
"2018-19","Newton County","South Salem Elementary School","Teachers","Total",63.7,0.8,1
"2018-19","Newton County","Veterans Memorial Middle School","Teachers","Total",51.8,10.7,21
"2018-19","Newton County","West Newton Elementary School","Teachers","Total",50.8,5.4,11
"2018-19","Oconee County","Colham Ferry Elementary School","Teachers","Low Poverty",42.5,2,5
"2018-19","Oconee County","Colham Ferry Elementary School","Teachers","Total",42.5,2,5
"2018-19","Oconee County","Dove Creek Elementary School","Teachers","Low Poverty",35.1,3.5,10
"2018-19","Oconee County","Dove Creek Elementary School","Teachers","Total",35.1,3.5,10
"2018-19","Oconee County","High Shoals Elementary School","Teachers","Low Poverty",41,1.6,4
"2018-19","Oconee County","High Shoals Elementary School","Teachers","Total",41,1.6,4
"2018-19","Oconee County","Malcom Bridge Elementary School","Teachers","Low Poverty",30,4.1,14
"2018-19","Oconee County","Malcom Bridge Elementary School","Teachers","Total",30,4.1,14
"2018-19","Oconee County","Malcom Bridge Middle School","Teachers","Low Poverty",72.5,6.8,9
"2018-19","Oconee County","Malcom Bridge Middle School","Teachers","Total",72.5,6.8,9
"2018-19","Oconee County","North Oconee High School","Teachers","Low Poverty",100.8,6.8,7
"2018-19","Oconee County","North Oconee High School","Teachers","Total",100.8,6.8,7
"2018-19","Oconee County","Oconee County Elementary School","Teachers","Low Poverty",39.5,3.3,8
"2018-19","Oconee County","Oconee County Elementary School","Teachers","Total",39.5,3.3,8
"2018-19","Oconee County","Oconee County High School","Teachers","Low Poverty",74.2,5.6,8
"2018-19","Oconee County","Oconee County High School","Teachers","Total",74.2,5.6,8
"2018-19","Oconee County","Oconee County Middle School","Teachers","Low Poverty",69,5.3,8
"2018-19","Oconee County","Oconee County Middle School","Teachers","Total",69,5.3,8
"2018-19","Oconee County","Oconee County Primary School","Teachers","Low Poverty",34,0.3,1
"2018-19","Oconee County","Oconee County Primary School","Teachers","Total",34,0.3,1
"2018-19","Oconee County","Oconee County- All Schools","Teachers","Low Poverty",575.5,41.3,7
"2018-19","Oconee County","Oconee County- All Schools","Teachers","Total",575.5,41.3,7
"2018-19","Oconee County","Rocky Branch Elementary School","Teachers","Low Poverty",37,2,6
"2018-19","Oconee County","Rocky Branch Elementary School","Teachers","Total",37,2,6
"2018-19","Oglethorpe County","Oglethorpe County Elementary School","Teachers","Total",39.8,1.3,3
"2018-19","Oglethorpe County","Oglethorpe County High School","Teachers","Total",60.2,6,10
"2018-19","Oglethorpe County","Oglethorpe County Middle School","Teachers","Total",45.2,1.9,4
"2018-19","Oglethorpe County","Oglethorpe County Primary School","Teachers","Total",47.3,2.4,5
"2018-19","Oglethorpe County","Oglethorpe County- All Schools","Teachers","Total",192.5,11.6,6
"2018-19","Paulding County","Allgood Elementary School","Teachers","Total",58,0.9,2
"2018-19","Paulding County","Bessie L. Baggett Elementary","Teachers","Total",43,0,0
"2018-19","Paulding County","Burnt Hickory Elementary School","Teachers","Low Poverty",62,1,2
"2018-19","Paulding County","Burnt Hickory Elementary School","Teachers","Total",62,1,2
"2018-19","Paulding County","C. A. Roberts Elementary School","Teachers","Total",49,0.4,1
"2018-19","Paulding County","Carl Scoggins Sr. Middle school","Teachers","Total",46.3,0.6,1
"2018-19","Paulding County","Connie Dugan Elementary School","Teachers","Total",44,0,0
"2018-19","Paulding County","Dallas Elementary School","Teachers","Total",30.5,2.2,7
"2018-19","Paulding County","East Paulding High School","Teachers","Low Poverty",112,5.6,5
"2018-19","Paulding County","East Paulding High School","Teachers","Total",112,5.6,5
"2018-19","Paulding County","East Paulding Middle School","Teachers","Low Poverty",58.5,2.2,4
"2018-19","Paulding County","East Paulding Middle School","Teachers","Total",58.5,2.2,4
"2018-19","Paulding County","Floyd L. Shelton Elementary School at Crossroad","Teachers","Low Poverty",69,1,1
"2018-19","Paulding County","Floyd L. Shelton Elementary School at Crossroad","Teachers","Total",69,1,1
"2018-19","Paulding County","Hal Hutchens Elementary","Teachers","Total",45,1,2
"2018-19","Paulding County","Herschel Jones Middle School","Teachers","Total",49.5,1.6,3
"2018-19","Paulding County","Hiram Elementary School","Teachers","Total",55,0.7,1
"2018-19","Paulding County","Hiram High School","Teachers","Total",96,6.1,6
"2018-19","Paulding County","Irma C. Austin Middle School","Teachers","Total",53.5,0,0
"2018-19","Paulding County","J. A. Dobbins Middle School","Teachers","Total",44.5,0,0
"2018-19","Paulding County","Lena Mae Moses Middle School","Teachers","Low Poverty",43.5,0.5,1
"2018-19","Paulding County","Lena Mae Moses Middle School","Teachers","Total",43.5,0.5,1
"2018-19","Paulding County","Lillian C. Poole Elementary School","Teachers","Total",34.5,1.5,4
"2018-19","Paulding County","McGarity Elementary School","Teachers","Total",41.5,1.5,4
"2018-19","Paulding County","Nebo Elementary School","Teachers","Total",42,0.9,2
"2018-19","Paulding County","New Georgia Elementary School","Teachers","Total",24.5,0,0
"2018-19","Paulding County","North Paulding High School","Teachers","Low Poverty",146.8,3.1,2
"2018-19","Paulding County","North Paulding High School","Teachers","Total",146.8,3.1,2
"2018-19","Paulding County","Northside Elementary School","Teachers","Total",36.5,0.1,0
"2018-19","Paulding County","P. B. Ritch Middle School","Teachers","Total",40.5,1.3,3
"2018-19","Paulding County","Paulding County High School","Teachers","Total",110,3.2,3
"2018-19","Paulding County","Paulding County- All Schools","Teachers","Low Poverty",850.4,28.3,3
"2018-19","Paulding County","Paulding County- All Schools","Teachers","Total",1893.9,52.3,3
"2018-19","Paulding County","Roland W. Russom Elementary","Teachers","Low Poverty",60,1,2
"2018-19","Paulding County","Roland W. Russom Elementary","Teachers","Total",60,1,2
"2018-19","Paulding County","Sam D. Panter Elementary School","Teachers","Total",37,0.9,2
"2018-19","Paulding County","Sammy McClure Sr. Middle School","Teachers","Low Poverty",74,10.6,14
"2018-19","Paulding County","Sammy McClure Sr. Middle School","Teachers","Total",74,10.6,14
"2018-19","Paulding County","Sara M. Ragsdale Elementary","Teachers","Total",41,0.5,1
"2018-19","Paulding County","South Paulding High School","Teachers","Low Poverty",110.5,1.4,1
"2018-19","Paulding County","South Paulding High School","Teachers","Total",110.5,1.4,1
"2018-19","Paulding County","South Paulding Middle School","Teachers","Total",34.5,0.5,1
"2018-19","Paulding County","Union Elementary School","Teachers","Low Poverty",29.3,1,4
"2018-19","Paulding County","Union Elementary School","Teachers","Total",29.3,1,4
"2018-19","Paulding County","WC Abney Elementary","Teachers","Low Poverty",72,1,1
"2018-19","Paulding County","WC Abney Elementary","Teachers","Total",72,1,1
"2018-19","Peach County","Byron Elementary School","Teachers","Total",46.3,5.2,11
"2018-19","Peach County","Byron Middle School","Teachers","Total",29.7,2.4,8
"2018-19","Peach County","Fort Valley Middle School","Teachers","Total",36.3,3.7,10
"2018-19","Peach County","Hunt Elementary School","Teachers","Total",42.3,3.3,8
"2018-19","Peach County","Kay Road Elementary","Teachers","Total",43.8,5.5,13
"2018-19","Peach County","Peach County High School","Teachers","Total",68.4,14.7,21
"2018-19","Peach County","Peach County- All Schools","Teachers","Total",266.7,34.8,13
"2018-19","Pelham City","Pelham City Middle School","Teachers","High Poverty",33.7,8.6,25
"2018-19","Pelham City","Pelham City Middle School","Teachers","Total",33.7,8.6,25
"2018-19","Pelham City","Pelham City- All Schools","Teachers","High Poverty",114.6,25.3,22
"2018-19","Pelham City","Pelham City- All Schools","Teachers","Total",114.6,25.3,22
"2018-19","Pelham City","Pelham Elementary School","Teachers","High Poverty",47.8,6.6,14
"2018-19","Pelham City","Pelham Elementary School","Teachers","Total",47.8,6.6,14
"2018-19","Pelham City","Pelham High School","Teachers","High Poverty",33.1,10.1,30
"2018-19","Pelham City","Pelham High School","Teachers","Total",33.1,10.1,30
"2018-19","Pickens County","Harmony Elementary School","Teachers","Total",44.8,0.4,1
"2018-19","Pickens County","Hill City Elementary School","Teachers","Total",45.7,0,0
"2018-19","Pickens County","Jasper Middle School","Teachers","Total",46.3,1.4,3
"2018-19","Pickens County","Pickens County High School","Teachers","Low Poverty",91.4,8.8,10
"2018-19","Pickens County","Pickens County High School","Teachers","Total",91.4,8.8,10
"2018-19","Pickens County","Pickens County Junior High School","Teachers","Total",47.2,2,4
"2018-19","Pickens County","Pickens County- All Schools","Teachers","Low Poverty",92,8.8,10
"2018-19","Pickens County","Pickens County- All Schools","Teachers","Total",311.6,14.1,5
"2018-19","Pickens County","Tate Elementary School","Teachers","Total",35.2,0.5,1
"2018-19","Pierce County","Blackshear Elementary School","Teachers","Total",59,2.3,4
"2018-19","Pierce County","Midway Elementary School","Teachers","Total",38,1.5,4
"2018-19","Pierce County","Patterson Elementary School","Teachers","Total",37,1.3,4
"2018-19","Pierce County","Pierce County High School","Teachers","Total",67.6,3.4,5
"2018-19","Pierce County","Pierce County Middle School","Teachers","Total",66.9,3.6,5
"2018-19","Pierce County","Pierce County- All Schools","Teachers","Total",268.5,12.2,5
"2018-19","Pike County","Pike County Elementary School","Teachers","Low Poverty",49.5,2.3,5
"2018-19","Pike County","Pike County Elementary School","Teachers","Total",49.5,2.3,5
"2018-19","Pike County","Pike County High School","Teachers","Low Poverty",87.5,15.3,18
"2018-19","Pike County","Pike County High School","Teachers","Total",87.5,15.3,18
"2018-19","Pike County","Pike County Middle School","Teachers","Low Poverty",59.6,6.8,11
"2018-19","Pike County","Pike County Middle School","Teachers","Total",59.6,6.8,11
"2018-19","Pike County","Pike County Primary School","Teachers","Low Poverty",51,2,4
"2018-19","Pike County","Pike County Primary School","Teachers","Total",51,2,4
"2018-19","Pike County","Pike County- All Schools","Teachers","Low Poverty",247.6,26.4,11
"2018-19","Pike County","Pike County- All Schools","Teachers","Total",247.6,26.4,11
"2018-19","Polk County","Cedartown High School","Teachers","Total",79.8,17.8,22
"2018-19","Polk County","Cedartown Middle School","Teachers","Total",68.6,8.7,13
"2018-19","Polk County","Cherokee Elementary School","Teachers","Total",58,1.4,2
"2018-19","Polk County","Eastside Elementary School","Teachers","Total",63.5,1.8,3
"2018-19","Polk County","Harpst Academy","Teachers","High Poverty",10,5.1,51
"2018-19","Polk County","Harpst Academy","Teachers","Total",10,5.1,51
"2018-19","Polk County","Northside Elementary","Teachers","Total",54.5,2.6,5
"2018-19","Polk County","Polk County- All Schools","Teachers","High Poverty",10,5.1,51
"2018-19","Polk County","Polk County- All Schools","Teachers","Total",613.4,60,10
"2018-19","Polk County","Rockmart High School","Teachers","Total",64,10.3,16
"2018-19","Polk County","Rockmart Middle School","Teachers","Total",56.7,9.2,16
"2018-19","Polk County","Van Wert Elementary School","Teachers","Total",57.3,0.3,1
"2018-19","Polk County","Westside Elementary School","Teachers","Total",45,2.3,5
"2018-19","Polk County","Youngs Grove Elementary School","Teachers","Total",57,1.5,3
"2018-19","Pulaski County","Hawkinsville High School","Teachers","Total",26.2,2.9,11
"2018-19","Pulaski County","Pulaski County Elementary School","Teachers","High Poverty",47.5,10.6,22
"2018-19","Pulaski County","Pulaski County Elementary School","Teachers","Total",47.5,10.6,22
"2018-19","Pulaski County","Pulaski County Middle School","Teachers","Total",23.3,10.4,45
"2018-19","Pulaski County","Pulaski County- All Schools","Teachers","High Poverty",50.5,12.6,25
"2018-19","Pulaski County","Pulaski County- All Schools","Teachers","Total",101,23.9,24
"2018-19","Putnam County","Putnam County Elementary School","Teachers","High Poverty",50,8,16
"2018-19","Putnam County","Putnam County Elementary School","Teachers","Total",50,8,16
"2018-19","Putnam County","Putnam County High School","Teachers","High Poverty",54.5,10.8,20
"2018-19","Putnam County","Putnam County High School","Teachers","Total",54.5,10.8,20
"2018-19","Putnam County","Putnam County Middle School","Teachers","High Poverty",48,8.5,18
"2018-19","Putnam County","Putnam County Middle School","Teachers","Total",48,8.5,18
"2018-19","Putnam County","Putnam County Primary School","Teachers","High Poverty",69,9.7,14
"2018-19","Putnam County","Putnam County Primary School","Teachers","Total",69,9.7,14
"2018-19","Putnam County","Putnam County- All Schools","Teachers","High Poverty",221.5,37,17
"2018-19","Putnam County","Putnam County- All Schools","Teachers","Total",222.5,38,17
"2018-19","Quitman County","Quitman County Elementary","Teachers","High Poverty",19,5,26
"2018-19","Quitman County","Quitman County Elementary","Teachers","Total",19,5,26
"2018-19","Quitman County","Quitman County High School","Teachers","High Poverty",13.5,5.2,38
"2018-19","Quitman County","Quitman County High School","Teachers","Total",13.5,5.2,38
"2018-19","Quitman County","Quitman County- All Schools","Teachers","High Poverty",32.5,10.2,31
"2018-19","Quitman County","Quitman County- All Schools","Teachers","Total",32.5,10.2,31
"2018-19","Rabun County","Rabun County Elementary School","Teachers","Total",55,2.5,5
"2018-19","Rabun County","Rabun County High School","Teachers","Total",60.1,1.7,3
"2018-19","Rabun County","Rabun County Middle School","Teachers","Total",30,1.3,4
"2018-19","Rabun County","Rabun County Primary School","Teachers","Total",42,0,0
"2018-19","Rabun County","Rabun County- All Schools","Teachers","Total",187.1,5.5,3
"2018-19","Randolph County","Randolph Clay High School","Teachers","High Poverty",23.5,12.6,54
"2018-19","Randolph County","Randolph Clay High School","Teachers","Total",23.5,12.6,54
"2018-19","Randolph County","Randolph Clay Middle School","Teachers","High Poverty",12.7,3.3,26
"2018-19","Randolph County","Randolph Clay Middle School","Teachers","Total",12.7,3.3,26
