"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2020-21","State Charter Schools II- Brookhaven Innovation Academy","State Charter Schools II- Brookhaven Innovation Academy- All Schools","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Brookhaven Innovation Academy","State Charter Schools II- Brookhaven Innovation Academy- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Brookhaven Innovation Academy","State Charter Schools II- Brookhaven Innovation Academy- All Schools","Teachers","Low Poverty","36","31","86"
"2020-21","State Charter Schools II- Brookhaven Innovation Academy","State Charter Schools II- Brookhaven Innovation Academy- All Schools","Teachers","Total","36","31","86"
"2020-21","State Charter Schools II- Cirrus Charter Academy","Cirrus Charter Academy","Leaders","High Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Cirrus Charter Academy","Cirrus Charter Academy","Teachers","High Poverty","32","27","84"
"2020-21","State Charter Schools II- Cirrus Charter Academy","Cirrus Charter Academy","Teachers","Total","32","27","84"
"2020-21","State Charter Schools II- Cirrus Charter Academy","State Charter Schools II- Cirrus Charter Academy- All Schools","Leaders","High Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Cirrus Charter Academy","State Charter Schools II- Cirrus Charter Academy- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Cirrus Charter Academy","State Charter Schools II- Cirrus Charter Academy- All Schools","Teachers","High Poverty","32","27","84"
"2020-21","State Charter Schools II- Cirrus Charter Academy","State Charter Schools II- Cirrus Charter Academy- All Schools","Teachers","Total","32","27","84"
"2020-21","State Charter Schools II- Coweta Charter Academy","Coweta Charter Academy","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Coweta Charter Academy","Coweta Charter Academy","Teachers","Low Poverty","51","12","24"
"2020-21","State Charter Schools II- Coweta Charter Academy","Coweta Charter Academy","Teachers","Total","51","12","24"
"2020-21","State Charter Schools II- Coweta Charter Academy","State Charter Schools II- Coweta Charter Academy- All Schools","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Coweta Charter Academy","State Charter Schools II- Coweta Charter Academy- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Coweta Charter Academy","State Charter Schools II- Coweta Charter Academy- All Schools","Teachers","Low Poverty","51","12","24"
"2020-21","State Charter Schools II- Coweta Charter Academy","State Charter Schools II- Coweta Charter Academy- All Schools","Teachers","Total","51","12","24"
"2020-21","State Charter Schools II- D.E.L.T.A. STEAM Academy","D.E.L.T.A. STEAM Academy","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- D.E.L.T.A. STEAM Academy","D.E.L.T.A. STEAM Academy","Teachers","Low Poverty","TFS","TFS","75"
"2020-21","State Charter Schools II- D.E.L.T.A. STEAM Academy","D.E.L.T.A. STEAM Academy","Teachers","Total","TFS","TFS","75"
"2020-21","State Charter Schools II- D.E.L.T.A. STEAM Academy","State Charter Schools II- D.E.L.T.A. STEAM Academy- All Schools","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- D.E.L.T.A. STEAM Academy","State Charter Schools II- D.E.L.T.A. STEAM Academy- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- D.E.L.T.A. STEAM Academy","State Charter Schools II- D.E.L.T.A. STEAM Academy- All Schools","Teachers","Low Poverty","TFS","TFS","75"
"2020-21","State Charter Schools II- D.E.L.T.A. STEAM Academy","State Charter Schools II- D.E.L.T.A. STEAM Academy- All Schools","Teachers","Total","TFS","TFS","75"
"2020-21","State Charter Schools II- Ethos Classical Charter School","Ethos Classical Charter School","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","State Charter Schools II- Ethos Classical Charter School","Ethos Classical Charter School","Teachers","Total","11","11","92"
"2020-21","State Charter Schools II- Ethos Classical Charter School","State Charter Schools II- Ethos Classical Charter School- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Ethos Classical Charter School","State Charter Schools II- Ethos Classical Charter School- All Schools","Teachers","Total","11","11","92"
"2020-21","State Charter Schools II- Fulton Leadership Academy","Fulton Leadership Academy","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","State Charter Schools II- Fulton Leadership Academy","Fulton Leadership Academy","Teachers","Total","26","17","65"
"2020-21","State Charter Schools II- Fulton Leadership Academy","State Charter Schools II- Fulton Leadership Academy- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Fulton Leadership Academy","State Charter Schools II- Fulton Leadership Academy- All Schools","Teachers","Total","26","17","65"
"2020-21","State Charter Schools II- Furlow Charter School","Furlow Charter School","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","State Charter Schools II- Furlow Charter School","Furlow Charter School","Teachers","Total","41","41","98"
"2020-21","State Charter Schools II- Furlow Charter School","State Charter Schools II- Furlow Charter School- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Furlow Charter School","State Charter Schools II- Furlow Charter School- All Schools","Teachers","Total","41","41","98"
"2020-21","State Charter Schools II- Genesis Innovation Academy for Boys","Genesis Innovation Academy for Boys","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Genesis Innovation Academy for Boys","Genesis Innovation Academy for Boys","Teachers","Total","27.7","22.2","80"
"2020-21","State Charter Schools II- Genesis Innovation Academy for Boys","State Charter Schools II- Genesis Innovation Academy for Boys- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Genesis Innovation Academy for Boys","State Charter Schools II- Genesis Innovation Academy for Boys- All Schools","Teachers","Total","27.7","22.2","80"
"2020-21","State Charter Schools II- Genesis Innovation Academy for Girls","Genesis Innovation Academy for Girls","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","State Charter Schools II- Genesis Innovation Academy for Girls","Genesis Innovation Academy for Girls","Teachers","Total","27","23","85"
"2020-21","State Charter Schools II- Genesis Innovation Academy for Girls","State Charter Schools II- Genesis Innovation Academy for Girls- All Schools","Leaders","Total","TFS","TFS","50"
"2020-21","State Charter Schools II- Genesis Innovation Academy for Girls","State Charter Schools II- Genesis Innovation Academy for Girls- All Schools","Teachers","Total","27","23","85"
"2020-21","State Charter Schools II- Georgia Fugees Academy Charter School","Georgia Fugees Academy Charter School","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Georgia Fugees Academy Charter School","Georgia Fugees Academy Charter School","Teachers","Low Poverty","TFS","TFS","71"
"2020-21","State Charter Schools II- Georgia Fugees Academy Charter School","Georgia Fugees Academy Charter School","Teachers","Total","TFS","TFS","71"
"2020-21","State Charter Schools II- Georgia Fugees Academy Charter School","State Charter Schools II- Georgia Fugees Academy Charter School- All Schools","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Georgia Fugees Academy Charter School","State Charter Schools II- Georgia Fugees Academy Charter School- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Georgia Fugees Academy Charter School","State Charter Schools II- Georgia Fugees Academy Charter School- All Schools","Teachers","Low Poverty","TFS","TFS","71"
"2020-21","State Charter Schools II- Georgia Fugees Academy Charter School","State Charter Schools II- Georgia Fugees Academy Charter School- All Schools","Teachers","Total","TFS","TFS","71"
"2020-21","State Charter Schools II- Harriet Tubman School of Science & Technology","Harriet Tubman School of Science & Technology","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Harriet Tubman School of Science & Technology","Harriet Tubman School of Science & Technology","Teachers","Low Poverty","TFS","TFS","86"
"2020-21","State Charter Schools II- Harriet Tubman School of Science & Technology","Harriet Tubman School of Science & Technology","Teachers","Total","TFS","TFS","86"
"2020-21","State Charter Schools II- Harriet Tubman School of Science & Technology","State Charter Schools II- Harriet Tubman School of Science & Technology- All Schools","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Harriet Tubman School of Science & Technology","State Charter Schools II- Harriet Tubman School of Science & Technology- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Harriet Tubman School of Science & Technology","State Charter Schools II- Harriet Tubman School of Science & Technology- All Schools","Teachers","Low Poverty","TFS","TFS","86"
"2020-21","State Charter Schools II- Harriet Tubman School of Science & Technology","State Charter Schools II- Harriet Tubman School of Science & Technology- All Schools","Teachers","Total","TFS","TFS","86"
"2020-21","State Charter Schools II- International Academy of Smyrna","International Academy of Smyrna","Leaders","Not Applicable","TFS","TFS","67"
"2020-21","State Charter Schools II- International Academy of Smyrna","International Academy of Smyrna","Teachers","Total","28","18","64"
"2020-21","State Charter Schools II- International Academy of Smyrna","State Charter Schools II- International Academy of Smyrna- All Schools","Leaders","Total","TFS","TFS","67"
"2020-21","State Charter Schools II- International Academy of Smyrna","State Charter Schools II- International Academy of Smyrna- All Schools","Teachers","Total","28","18","64"
"2020-21","State Charter Schools II- International Charter Academy of Georgia","International Charter Academy of Georgia","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- International Charter Academy of Georgia","International Charter Academy of Georgia","Teachers","Low Poverty","14.5","14.5","94"
"2020-21","State Charter Schools II- International Charter Academy of Georgia","International Charter Academy of Georgia","Teachers","Total","14.5","14.5","94"
"2020-21","State Charter Schools II- International Charter Academy of Georgia","State Charter Schools II- International Charter Academy of Georgia- All Schools","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- International Charter Academy of Georgia","State Charter Schools II- International Charter Academy of Georgia- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- International Charter Academy of Georgia","State Charter Schools II- International Charter Academy of Georgia- All Schools","Teachers","Low Poverty","14.5","14.5","94"
"2020-21","State Charter Schools II- International Charter Academy of Georgia","State Charter Schools II- International Charter Academy of Georgia- All Schools","Teachers","Total","14.5","14.5","94"
"2020-21","State Charter Schools II- Liberty Tech Charter Academy","Liberty Tech Charter Academy","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Liberty Tech Charter Academy","Liberty Tech Charter Academy","Teachers","Low Poverty","27","15","56"
"2020-21","State Charter Schools II- Liberty Tech Charter Academy","Liberty Tech Charter Academy","Teachers","Total","27","15","56"
"2020-21","State Charter Schools II- Liberty Tech Charter Academy","State Charter Schools II- Liberty Tech Charter Academy- All Schools","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Liberty Tech Charter Academy","State Charter Schools II- Liberty Tech Charter Academy- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Liberty Tech Charter Academy","State Charter Schools II- Liberty Tech Charter Academy- All Schools","Teachers","Low Poverty","27","15","56"
"2020-21","State Charter Schools II- Liberty Tech Charter Academy","State Charter Schools II- Liberty Tech Charter Academy- All Schools","Teachers","Total","27","15","56"
"2020-21","State Charter Schools II- Pataula Charter Academy","Pataula Charter Academy","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","State Charter Schools II- Pataula Charter Academy","Pataula Charter Academy","Teachers","Total","37.5","12.5","33"
"2020-21","State Charter Schools II- Pataula Charter Academy","State Charter Schools II- Pataula Charter Academy- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Pataula Charter Academy","State Charter Schools II- Pataula Charter Academy- All Schools","Teachers","Total","37.5","12.5","33"
"2020-21","State Charter Schools II- Resurgence Hall Charter School","Resurgence Hall Charter School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Resurgence Hall Charter School","Resurgence Hall Charter School","Teachers","Total","16.2","16","99"
"2020-21","State Charter Schools II- Resurgence Hall Charter School","State Charter Schools II- Resurgence Hall Charter School- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Resurgence Hall Charter School","State Charter Schools II- Resurgence Hall Charter School- All Schools","Teachers","Total","16.2","16","99"
"2020-21","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","SAIL Charter Academy - School for Arts-Infused Learning","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","SAIL Charter Academy - School for Arts-Infused Learning","Teachers","Low Poverty","36","28","78"
"2020-21","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","SAIL Charter Academy - School for Arts-Infused Learning","Teachers","Total","36","28","78"
"2020-21","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning- All Schools","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning- All Schools","Teachers","Low Poverty","36","28","78"
"2020-21","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning- All Schools","Teachers","Total","36","28","78"
"2020-21","State Charter Schools II- SLAM Academy of Atlanta","SLAM Academy of Atlanta","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","State Charter Schools II- SLAM Academy of Atlanta","SLAM Academy of Atlanta","Teachers","Total","TFS","TFS","85"
"2020-21","State Charter Schools II- SLAM Academy of Atlanta","State Charter Schools II- SLAM Academy of Atlanta- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- SLAM Academy of Atlanta","State Charter Schools II- SLAM Academy of Atlanta- All Schools","Teachers","Total","TFS","TFS","85"
"2020-21","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","Southwest Georgia S.T.E.M. Charter Academy","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","Southwest Georgia S.T.E.M. Charter Academy","Teachers","Total","26.5","21","79"
"2020-21","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy- All Schools","Teachers","Total","26.5","21","79"
"2020-21","State Charter Schools II- Spring Creek Charter Academy","Spring Creek Charter Academy","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","State Charter Schools II- Spring Creek Charter Academy","Spring Creek Charter Academy","Teachers","Total","20","20","95"
"2020-21","State Charter Schools II- Spring Creek Charter Academy","State Charter Schools II- Spring Creek Charter Academy- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Spring Creek Charter Academy","State Charter Schools II- Spring Creek Charter Academy- All Schools","Teachers","Total","20","20","95"
"2020-21","State Charter Schools II- Statesboro STEAM Academy","State Charter Schools II- Statesboro STEAM Academy- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Statesboro STEAM Academy","State Charter Schools II- Statesboro STEAM Academy- All Schools","Teachers","Total","12.5","TFS","16"
"2020-21","State Charter Schools II- Statesboro STEAM Academy","Statesboro STEAM Academy","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","State Charter Schools II- Statesboro STEAM Academy","Statesboro STEAM Academy","Teachers","Total","12.5","TFS","16"
"2020-21","State Charter Schools II- Yi Hwang Academy of Language Excellence","State Charter Schools II- Yi Hwang Academy of Language Excellence- All Schools","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Yi Hwang Academy of Language Excellence","State Charter Schools II- Yi Hwang Academy of Language Excellence- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools II- Yi Hwang Academy of Language Excellence","State Charter Schools II- Yi Hwang Academy of Language Excellence- All Schools","Teachers","Low Poverty","TFS","TFS","83"
"2020-21","State Charter Schools II- Yi Hwang Academy of Language Excellence","State Charter Schools II- Yi Hwang Academy of Language Excellence- All Schools","Teachers","Total","TFS","TFS","83"
"2020-21","State Charter Schools II- Yi Hwang Academy of Language Excellence","Yi Hwang Academy of Language Excellence","Leaders","Low Poverty","TFS","TFS","100"
"2020-21","State Charter Schools II- Yi Hwang Academy of Language Excellence","Yi Hwang Academy of Language Excellence","Teachers","Low Poverty","TFS","TFS","83"
"2020-21","State Charter Schools II- Yi Hwang Academy of Language Excellence","Yi Hwang Academy of Language Excellence","Teachers","Total","TFS","TFS","83"
"2020-21","State Charter Schools- Cherokee Charter Academy","Cherokee Charter Academy","Leaders","Low Poverty","TFS","TFS","67"
"2020-21","State Charter Schools- Cherokee Charter Academy","Cherokee Charter Academy","Teachers","Low Poverty","45.2","21.2","47"
"2020-21","State Charter Schools- Cherokee Charter Academy","Cherokee Charter Academy","Teachers","Total","45.2","21.2","47"
"2020-21","State Charter Schools- Cherokee Charter Academy","State Charter Schools- Cherokee Charter Academy- All Schools","Leaders","Low Poverty","TFS","TFS","67"
"2020-21","State Charter Schools- Cherokee Charter Academy","State Charter Schools- Cherokee Charter Academy- All Schools","Leaders","Total","TFS","TFS","67"
"2020-21","State Charter Schools- Cherokee Charter Academy","State Charter Schools- Cherokee Charter Academy- All Schools","Teachers","Low Poverty","45.2","21.2","47"
"2020-21","State Charter Schools- Cherokee Charter Academy","State Charter Schools- Cherokee Charter Academy- All Schools","Teachers","Total","45.2","21.2","47"
"2020-21","State Charter Schools- Coastal Plains Charter High School - Candler Campus","Coastal Plains Charter High School - Candler Campus","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","State Charter Schools- Coastal Plains Charter High School - Candler Campus","Coastal Plains Charter High School - Candler Campus","Teachers","Total","12.2","TFS","55"
"2020-21","State Charter Schools- Coastal Plains Charter High School - Candler Campus","State Charter Schools- Coastal Plains Charter High School - Candler Campus- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","State Charter Schools- Coastal Plains Charter High School - Candler Campus","State Charter Schools- Coastal Plains Charter High School - Candler Campus- All Schools","Teachers","Total","12.2","TFS","55"
"2020-21","State Charter Schools- Dubois Integrity Academy I","Dubois Integrity Academy","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","State Charter Schools- Dubois Integrity Academy I","Dubois Integrity Academy","Teachers","Total","59","45","76"
"2020-21","State Charter Schools- Dubois Integrity Academy I","State Charter Schools- Dubois Integrity Academy I- All Schools","Leaders","Total","TFS","TFS","33"
"2020-21","State Charter Schools- Dubois Integrity Academy I","State Charter Schools- Dubois Integrity Academy I- All Schools","Teachers","Total","59","45","76"
"2020-21","State Charter Schools- Foothills Charter High School (Madison Campus)","Foothills Charter High School (Central Office - Athens)","Leaders","Not Applicable","TFS","TFS","44"
"2020-21","State Charter Schools- Foothills Charter High School (Madison Campus)","Foothills Charter High School (Central Office - Athens)","Teachers","Total","14.7","TFS","59"
"2020-21","State Charter Schools- Foothills Charter High School (Madison Campus)","State Charter Schools- Foothills Charter High School (Madison Campus)- All Schools","Leaders","Total","TFS","TFS","44"
"2020-21","State Charter Schools- Foothills Charter High School (Madison Campus)","State Charter Schools- Foothills Charter High School (Madison Campus)- All Schools","Teachers","Total","14.7","TFS","59"
"2020-21","State Charter Schools- Georgia Connections Academy","Georgia Connections Academy","Leaders","Low Poverty","TFS","TFS","25"
"2020-21","State Charter Schools- Georgia Connections Academy","Georgia Connections Academy","Teachers","Low Poverty","111.8","43.5","39"
"2020-21","State Charter Schools- Georgia Connections Academy","Georgia Connections Academy","Teachers","Total","111.8","43.5","39"
"2020-21","State Charter Schools- Georgia Connections Academy","State Charter Schools- Georgia Connections Academy- All Schools","Leaders","Low Poverty","TFS","TFS","25"
"2020-21","State Charter Schools- Georgia Connections Academy","State Charter Schools- Georgia Connections Academy- All Schools","Leaders","Total","TFS","TFS","25"
"2020-21","State Charter Schools- Georgia Connections Academy","State Charter Schools- Georgia Connections Academy- All Schools","Teachers","Low Poverty","111.8","43.5","39"
"2020-21","State Charter Schools- Georgia Connections Academy","State Charter Schools- Georgia Connections Academy- All Schools","Teachers","Total","111.8","43.5","39"
"2020-21","State Charter Schools- Georgia Cyber Academy","Georgia Cyber Academy","Leaders","Not Applicable","20","17","85"
"2020-21","State Charter Schools- Georgia Cyber Academy","Georgia Cyber Academy","Teachers","Total","475","350","74"
"2020-21","State Charter Schools- Georgia Cyber Academy","State Charter Schools- Georgia Cyber Academy- All Schools","Leaders","Total","20","17","85"
"2020-21","State Charter Schools- Georgia Cyber Academy","State Charter Schools- Georgia Cyber Academy- All Schools","Teachers","Total","475","350","74"
"2020-21","State Charter Schools- Georgia School for Innovation and the Classics","Georgia School for Innovation and the Classics","Leaders","Low Poverty","TFS","TFS","11"
"2020-21","State Charter Schools- Georgia School for Innovation and the Classics","Georgia School for Innovation and the Classics","Teachers","Low Poverty","105.9","51.9","49"
"2020-21","State Charter Schools- Georgia School for Innovation and the Classics","Georgia School for Innovation and the Classics","Teachers","Total","105.9","51.9","49"
"2020-21","State Charter Schools- Georgia School for Innovation and the Classics","State Charter Schools- Georgia School for Innovation and the Classics- All Schools","Leaders","Low Poverty","TFS","TFS","11"
"2020-21","State Charter Schools- Georgia School for Innovation and the Classics","State Charter Schools- Georgia School for Innovation and the Classics- All Schools","Leaders","Total","TFS","TFS","11"
"2020-21","State Charter Schools- Georgia School for Innovation and the Classics","State Charter Schools- Georgia School for Innovation and the Classics- All Schools","Teachers","Low Poverty","105.9","51.9","49"
"2020-21","State Charter Schools- Georgia School for Innovation and the Classics","State Charter Schools- Georgia School for Innovation and the Classics- All Schools","Teachers","Total","105.9","51.9","49"
"2020-21","State Charter Schools- International Charter School of Atlanta","International Charter School of Atlanta","Leaders","Low Poverty","TFS","TFS","50"
"2020-21","State Charter Schools- International Charter School of Atlanta","International Charter School of Atlanta","Teachers","Low Poverty","54.5","39","72"
"2020-21","State Charter Schools- International Charter School of Atlanta","International Charter School of Atlanta","Teachers","Total","54.5","39","72"
"2020-21","State Charter Schools- International Charter School of Atlanta","State Charter Schools- International Charter School of Atlanta- All Schools","Leaders","Low Poverty","TFS","TFS","50"
"2020-21","State Charter Schools- International Charter School of Atlanta","State Charter Schools- International Charter School of Atlanta- All Schools","Leaders","Total","TFS","TFS","50"
"2020-21","State Charter Schools- International Charter School of Atlanta","State Charter Schools- International Charter School of Atlanta- All Schools","Teachers","Low Poverty","54.5","39","72"
"2020-21","State Charter Schools- International Charter School of Atlanta","State Charter Schools- International Charter School of Atlanta- All Schools","Teachers","Total","54.5","39","72"
"2020-21","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","Ivy Preparatory Academy, Inc","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","Ivy Preparatory Academy, Inc","Teachers","Total","37","27","73"
"2020-21","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School- All Schools","Teachers","Total","37","27","73"
"2020-21","State Charter Schools- Mountain Education Center School","Mountain Education Charter High School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","State Charter Schools- Mountain Education Center School","Mountain Education Charter High School","Teachers","Low Poverty","80","26.8","34"
"2020-21","State Charter Schools- Mountain Education Center School","Mountain Education Charter High School","Teachers","Total","80","26.8","34"
"2020-21","State Charter Schools- Mountain Education Center School","State Charter Schools- Mountain Education Center School- All Schools","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","State Charter Schools- Mountain Education Center School","State Charter Schools- Mountain Education Center School- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","State Charter Schools- Mountain Education Center School","State Charter Schools- Mountain Education Center School- All Schools","Teachers","Low Poverty","80","26.8","34"
"2020-21","State Charter Schools- Mountain Education Center School","State Charter Schools- Mountain Education Center School- All Schools","Teachers","Total","80","26.8","34"
"2020-21","State Charter Schools- Odyssey School","Odyssey Charter School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","State Charter Schools- Odyssey School","Odyssey Charter School","Teachers","Total","30","18","60"
"2020-21","State Charter Schools- Odyssey School","State Charter Schools- Odyssey School- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","State Charter Schools- Odyssey School","State Charter Schools- Odyssey School- All Schools","Teachers","Total","30","18","60"
"2020-21","State Charter Schools- Scintilla Charter Academy","Scintilla Charter Academy","Leaders","Low Poverty","TFS","TFS","27"
"2020-21","State Charter Schools- Scintilla Charter Academy","Scintilla Charter Academy","Teachers","Low Poverty","41","24.5","60"
"2020-21","State Charter Schools- Scintilla Charter Academy","Scintilla Charter Academy","Teachers","Total","41","24.5","60"
"2020-21","State Charter Schools- Scintilla Charter Academy","State Charter Schools- Scintilla Charter Academy- All Schools","Leaders","Low Poverty","TFS","TFS","27"
"2020-21","State Charter Schools- Scintilla Charter Academy","State Charter Schools- Scintilla Charter Academy- All Schools","Leaders","Total","TFS","TFS","27"
"2020-21","State Charter Schools- Scintilla Charter Academy","State Charter Schools- Scintilla Charter Academy- All Schools","Teachers","Low Poverty","41","24.5","60"
"2020-21","State Charter Schools- Scintilla Charter Academy","State Charter Schools- Scintilla Charter Academy- All Schools","Teachers","Total","41","24.5","60"
"2020-21","State Charter Schools- Utopian Academy for the Arts Charter School","State Charter Schools- Utopian Academy for the Arts Charter School- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","State Charter Schools- Utopian Academy for the Arts Charter School","State Charter Schools- Utopian Academy for the Arts Charter School- All Schools","Teachers","Total","17","TFS","35"
"2020-21","State Charter Schools- Utopian Academy for the Arts Charter School","Utopian Academy for the Arts Charter School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","State Charter Schools- Utopian Academy for the Arts Charter School","Utopian Academy for the Arts Charter School","Teachers","Total","17","TFS","35"
"2020-21","State Schools","Atlanta Area School for the Deaf","Teachers","Total","38","38","97"
"2020-21","State Schools","Georgia Academy for the Blind","Teachers","Total","30.3","30.3","97"
"2020-21","State Schools","Georgia School for the Deaf","Teachers","Total","18","18","95"
"2020-21","State Schools","State Schools- All Schools","Teachers","Total","86.3","86.3","99"
"2020-21","State of Georgia","All Georgia Schools","Leaders","High Poverty","1408.3","513","36"
"2020-21","State of Georgia","All Georgia Schools","Leaders","Low Poverty","1811.6","515.1","28"
"2020-21","State of Georgia","All Georgia Schools","Leaders","Total","6457.5","2136.5","33"
"2020-21","State of Georgia","All Georgia Schools","Teachers","High Poverty","21945.5","6257.1","29"
"2020-21","State of Georgia","All Georgia Schools","Teachers","Low Poverty","36893.6","6650.3","18"
"2020-21","State of Georgia","All Georgia Schools","Teachers","Total","112352.4","25415.6","23"
"2020-21","Stephens County","Big A Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Stephens County","Big A Elementary School","Teachers","Total","28","TFS","29"
"2020-21","Stephens County","Liberty Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Stephens County","Liberty Elementary School","Teachers","Total","39.2","TFS","15"
"2020-21","Stephens County","Stephens County Fifth Grade Academy","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Stephens County","Stephens County Fifth Grade Academy","Teachers","Total","20.3","TFS","23"
"2020-21","Stephens County","Stephens County High School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Stephens County","Stephens County High School","Teachers","Total","71.2","20","28"
